Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,xG,xC,xG_gate,xG_late,xG_early,xG_late_gate,xC_late,xC_early,x_F_lanza,x_F_lanza_sq,x_F_o2,x_F_enriq,x_F_aire,x_F_esteq,x_F_caudal,x_F_ppunta,x_F_gn,x_F_carbon,x_R_lanza,x_R_lanza_sq,x_R_o2,x_R_enriq,x_R_aire,x_R_esteq,x_R_caudal,x_R_ppunta,x_R_gn,x_R_carbon
AP0309,2026-08-01 16:51:00,True,66.88466018316834,65.71820200904077,0.017439846011524,63.41705997348818,0.6688466018316834,0.1527150958531725,0.178438302315144,34.2314,7.81592,9.132427204,53.97821976343685,41.44981226428571,225.38162584358167,0.3821713838910611,17.316529452584906,1009.0663138112266,981.7187632566752,2.821499915568958,-0.1517160412626835,4,-1.3898976538211414,-1.4441391173699574,-1.4475819293473309,-1.288290474877923,0.1592914544694079,3.496557514097899,37270.23394400958,1.3043395029421228,309,70.82081632237052,71.40259819071879,75.20432497612146,0.7140259819071878,0.0884343772756878,0.1975396408171243,False,2.9188715817687445,-0.2708307684513612,2.84293981355635,34494.05979262281,57570.5109265182,79083.73561640532,1.0473996259805047,0.2809858093536862,0.1073210088757133,0.2809858093536862,-0.1983097958289335,0.4792956051826197,-0.1983097958289335,0.1965770953628585,-0.0892560864871451,-0.32412672768779754,0.21057462429637552,0.4847279040418501,0.35056900505736993,0.016456966634347606,-0.04605020238610762,0.35201927409885325,0.06848637687374946,0.472069407599391,-0.15109535082186967,-0.5339151207477002,0.8419263578800674,0.10224670946277448,-0.5320460827917345,0.4656253452821284,-0.24601421750792352,0.2759360932465249,-0.7730609253704857,0.2809858093536862,0.10732100887571339
AP0310,2026-08-02 00:16:00,True,71.40259819071879,70.82081632237052,0.0081479089429534,75.20432497612146,0.7140259819071878,0.0884343772756878,0.1975396408171243,41.27662,5.11224,11.419428558,54.88596568496023,41.4498122642857,223.7116225639592,0.3855482692762547,17.080267527520448,996.7703469476668,993.9080478582836,3.0906889238225967,-0.2813977080159855,4,-1.3841589246151096,-1.4657874340152928,-1.2917197355948766,-1.2127068761810005,0.0790128594138761,4.635475248174261,41258.09013806278,0.2767118436627411,310,76.42105864098745,77.20482942071501,77.28153792499589,0.7720482942071502,0.0633564460714848,0.1645952597213648,False,3.1642252112487945,-0.35925619223592,3.60200106256987,39185.55922746307,57489.35355458664,78040.07236619572,0.9283452916056486,0.6951068448245885,0.0810339798257183,0.6951068448245885,0.3016413778438882,0.3934654669807003,0.3016413778438882,0.0886659345974282,-0.0076319547717098,0.3146206205237324,6.484326222109533,1.3432273256614715,0.7584720589071582,0.27835500532089136,0.7473545250126062,0.8864657695987689,0.6176252763160256,0.5874989702503904,0.49965899051772106,-0.5233693476900603,0.40652344287746867,1.1880829203661545,0.5794516079962854,0.2543394601708868,-0.012271048396980701,0.6343211112193674,-0.6239829970572028,0.6951068448245885,0.08103397982571839
AP0311,2026-08-02 08:37:00,True,77.20482942071501,76.42105864098745,0.0101518361689077,77.28153792499589,0.7720482942071502,0.0633564460714848,0.1645952597213648,40.17216,3.29664,8.564421628000002,51.981574226677935,41.44981226428571,223.7116225639592,0.3747200693023007,15.851725191765452,982.8210482708904,987.1938763916072,3.619947118991089,-0.4038631719449131,4,-1.3816555758610338,-1.481029630854391,-1.1370218717670204,-1.230138036766858,-0.0931161649998375,3.169843287123247,30256.99909100749,-0.4186846004580427,311,67.70800021958333,68.86060126091267,65.16554370134891,0.6886060126091268,0.142895926324381,0.1684980610664923,False,3.6434747909819207,-0.4279478440426425,2.760957401516686,29448.931092561048,55090.71257922916,85786.19249725393,1.044619395205028,0.2973276144893058,0.5231210338354316,0.2973276144893058,0.2530369610664127,0.044290653422893,0.2530369610664127,-0.0567132821464482,0.57983431598188,-0.014203091258295367,0.7210835412967009,0.6764390522631851,0.06665910426818249,0.2738510820840359,-0.031244069974479687,0.5860153810890046,0.2141625872577567,0.7521748686321684,0.41170554089273986,-0.2546626912875233,0.4079352364040703,1.1042299293102555,0.5554753218623781,0.13035843451620355,0.3376497304869032,0.47092123540366904,-0.097591352772391,0.2973276144893058,0.5231210338354316
AP0312,2026-08-02 16:30:00,True,68.86060126091267,67.70800021958333,0.0167381785843277,65.16554370134891,0.6886060126091268,0.142895926324381,0.1684980610664923,34.6038,7.1808000000000005,8.467357384,53.10137541180941,41.44981226428571,223.7116225639592,0.3831083503515834,16.17150809619434,1005.971457255388,975.1178452517528,2.57177950628359,-0.1554065235807674,4,-1.256233664099356,-1.3035695495429178,-1.433310090646625,-1.1896908933655177,0.2436191972811074,4.048646901504706,39239.62674233191,1.0177142704759157,312,64.62687133682353,65.21787700622376,69.85585197726279,0.6521787700622376,0.1449398190801753,0.2028814108575871,False,2.7051733860138536,-0.2908674114234479,3.3844637458159568,37776.44741694994,58275.99042868438,78240.87358456558,1.042260607414892,1.4663598505835935,0.0323788998607221,1.3411228225750615,0.903988927149687,0.5623709234339065,0.7787518991411551,-0.3360595199405678,0.3684384198012899,-0.19552033960702672,0.25175008625856127,0.7092452777523296,0.5478223154525952,-0.23089495579105954,1.2999412857990547,0.002052403854074805,0.7206944858142847,-0.5382765629383728,0.6735843722933105,-0.6061184378805251,0.4953173602443861,2.190922443725632,1.1404917985471645,0.3793092962856721,0.0136882460371347,1.089915688551262,-0.39481128559227924,1.4663598505835935,0.032378899860722135
AP0313,2026-08-03 00:27:00,True,65.21787700622376,64.62687133682353,0.0090620194420592,69.85585197726279,0.6521787700622376,0.1449398190801753,0.2028814108575871,37.25568,8.279679999999999,11.589590566000002,53.332224782150334,41.44981226428572,223.6857872080685,0.3883357062953387,16.354402984486494,984.4005737496726,950.623472348624,2.933914302141156,-0.2790941452227942,3,-1.2626922327038537,-1.309633939901039,-1.387452765221265,-1.0534979718533832,0.3339547933678817,4.1313215486340376,39545.304778800535,0.1429728499132139,313,72.6907072059106,73.54833479688197,70.7193117678835,0.7354833479688198,0.1093594931613152,0.1551571588698649,False,2.9998338697648568,-0.3468522664149327,3.4246757071182,37784.570729437575,58143.16860588516,79057.852386185,0.8393034054312544,0.774660729537141,0.2070081434007857,0.2135905231818126,0.3952316125139534,0.3794291170231876,0.0,0.1339230499241204,0.0730850934766652,-0.5527440502760848,0.48454821769462364,0.8913107440700633,0.6360994578507051,-0.1134287148259135,0.019678238215440527,0.45951186605750866,-0.09124285659772528,0.7526521614215945,0.3683876302940104,0.011873053290163277,1.0143951112440917,1.1062798223192614,0.5405628607741231,0.3637239065093312,-0.0543755350234663,0.6367178506348774,-0.38365079185355183,0.774660729537141,0.20700814340078572
AP0314,2026-08-03 08:30:00,True,73.54833479688197,72.6907072059106,0.0116607343094833,70.7193117678835,0.7354833479688198,0.1093594931613152,0.1551571588698649,37.39092000000001,5.559679999999999,7.887967730000001,52.87229056007406,41.44981226428571,223.6857872080685,0.3769328529373894,16.378113758933644,975.649935177283,968.3561811791444,3.577107282033124,-0.3224846961546238,4,-1.3592305556614062,-1.3856747086334968,-1.2992085346087203,-1.2085282571493965,0.0906802774593242,3.5442664391099257,31027.18998677227,0.3522603204868861,314,71.1191963558437,71.7674508920415,71.11672272245225,0.717674508920415,0.1382038368060019,0.1441216542735829,False,3.613969186428092,-0.3623663387099345,2.8455253610561537,28763.204384761844,56657.45950659806,88172.11970542539,1.0604617019469833,0.9796675686462376,0.3838906344082547,0.7711585730752215,0.5077761359053818,0.4718914327408557,0.2992671403343657,0.1072718858490617,0.276618748559193,-0.0289694851549418,0.8386945352177975,0.9813415674696753,0.6338931172788533,0.060949410243940405,-0.07938269430672318,0.7541599432190768,-0.6495176649718871,1.0798036193909397,0.823124310510691,-0.296492177343998,0.3079290198071143,1.4286315535361278,0.9118901294424057,0.18569691278820513,-0.19380472904027507,0.655662561406003,-0.5539202754994624,0.9796675686462375,0.38389063440825477
AP0315,2026-08-03 16:18:00,True,71.7674508920415,71.1191963558437,0.009032709510234,71.11672272245225,0.717674508920415,0.1382038368060019,0.1441216542735829,38.21412,7.35896,7.674066896,53.73436589469755,41.50480573615384,223.6857872080685,0.3706175724233559,16.384934246919222,993.7046564784408,980.6834683345024,3.246548158894906,-0.1902563786406727,4,-1.361608464531973,-1.392655170596662,-1.4330247450349356,-1.238457808379031,0.1945669366559046,4.291198772726005,39329.98780212552,1.3439843724881788,315,68.29534583662378,68.78090271590784,71.28746190735326,0.6878090271590784,0.1426291324404917,0.1695618404004298,False,3.411782526536986,-0.3706073763051692,3.3229984476044456,36214.36941684609,56308.3758624945,79152.0557648404,1.0172901956489333,-0.2485775970972406,0.2147050340671285,-0.2485775970972406,-0.2031355748904302,-0.0454420222068104,-0.2031355748904302,-0.0632149363876409,0.2779199704547695,-0.3276206232490085,0.20800252204486103,0.4036001051461862,0.286757205526521,-0.06337800730103615,-0.10359975351292272,0.23946369227674566,-0.5725513691849538,0.4163375190743757,1.352412192893949,-0.5515811634068508,0.4251998174127147,-0.04777241390803527,-0.4065736499963012,0.4255401053569189,0.38268412634512283,0.41536336571583854,0.1640111936781155,-0.24857759709724067,0.21470503406712854
AP0316,2026-08-03 23:46:00,True,68.78090271590784,68.29534583662378,0.0070594723260555,71.28746190735326,0.6878090271590784,0.1426291324404917,0.1695618404004298,38.10436,7.901599999999999,9.393661836,53.45169961236839,41.50480573615384,222.97383187110725,0.3731433942547052,15.947181389032878,982.5572231865028,958.7056180653964,3.2474084490463047,-0.1849766216225989,4,-1.352400866005813,-1.4697997079195124,-1.3173494056757902,-1.2582155390416434,0.0591338666341467,4.24310759838658,39961.60555652656,1.3976422328203149,316,76.27733051292954,77.49134228268635,74.36146278482336,0.7749134228268635,0.067277502293456,0.1578090748796803,False,3.402841699134315,-0.3453736683252513,3.154321248465849,36928.37862268615,55249.216897105165,76273.97291533827,0.9360579606447912,0.4090011563968777,0.2404494981261475,0.2068926809085783,-0.1682996814345281,0.5773008378314058,0.0,0.2375259695280735,0.0029235285980739,-0.6583915608742977,0.6126386161271621,0.3720325668361903,0.24668470414189062,0.020761967507441255,0.02271232395389862,0.2900982591866486,0.3764356451517184,0.31053141457463096,1.735358980518425,-0.5315931313797448,0.6313381186027331,0.4413010588746503,-0.1332119236043523,0.20100088392963414,-0.2400172056863718,0.3570148865276092,-0.6384540732479513,0.40900115639687773,0.24044949812614752
AP0317,2026-08-04 07:19:00,True,77.49134228268635,76.27733051292954,0.0156664181313073,74.36146278482336,0.7749134228268635,0.067277502293456,0.1578090748796803,40.14864000000001,3.4856800000000003,8.176164652,53.99119180344319,41.50480573615384,222.90263633741117,0.377045756304195,16.952406951658887,971.0090575460404,948.2038800530202,2.8276034474357425,-0.1007561430826898,3,-1.1680135778766831,-1.2303630465097886,-1.0606123395056035,-1.0801070003704984,-0.0194946608648947,3.2276479927996364,38174.38696479594,1.8200420166088445,317,72.47672709248081,73.61717325880034,73.38521007206953,0.7361717325880034,0.0711394610696448,0.1926888063423516,False,3.0207272850800924,-0.3020194714264036,2.4403165700104776,33983.426834227925,58539.7429977992,83190.89411610711,1.0364368424265045,0.0396581173914171,-0.0009427813206012,0.43380458440979,-0.3941464670183728,0.43380458440979,0.0,-0.0158612478226398,0.0149184665020386,-0.734704311628635,1.2080761019641393,0.2955628337920002,-0.11645134311867829,0.1940686341793163,-0.09158221780057696,0.17855397884408056,-0.04814344159105809,0.3615875555054699,1.7524951610430428,-0.7171557555498144,0.7476700461998605,0.8925220573199286,0.5176373811954524,0.36373317906895813,0.46890673322766957,0.47647690737143483,-0.6126022067918829,0.03965811739141714,-0.000942781320601202
AP0318,2026-08-04 14:29:00,True,73.61717325880034,72.47672709248081,0.0154915777913709,73.38521007206953,0.7361717325880034,0.0711394610696448,0.1926888063423516,39.15296,3.78352,10.248066848,53.35265779242029,41.50480573615384,222.90263633741117,0.3675495568406228,16.36022886629165,976.8530366856668,950.1318774760708,2.787133838999223,-0.1745970281960062,4,-1.137758359659692,-1.2183913509582984,-1.2656883040500408,-1.0918385821205636,0.1738497219294772,3.1044300066904373,36296.66351748795,1.0411635570391606,318,77.68194225921276,78.743619457751,76.26959941362763,0.7874361945775099,0.0822578558946409,0.1303059495278491,False,2.886099707223225,-0.2751831095787512,2.481236129263296,33429.574512994106,58092.974632871046,82464.42051023192,0.9546602171825972,-0.1627286392869873,0.4124483898955177,-0.1519059955240646,-0.0120245951566206,-0.1507040441303667,0.0,0.0366540845435654,0.3757943053519522,0.5792539455822304,0.9898748895689157,0.22050989331226778,-0.4666035162547703,0.5661953399176068,0.12844614756839778,0.23624823664728423,0.19959972222876574,0.13470110747364195,1.088330735763052,-0.29900208368459336,1.092120107434989,-0.6559102536262462,-0.7321738007200217,0.39767947478622667,-0.2896983907597907,0.09374880451173893,-0.6935480280544536,-0.16272863928698733,0.4124483898955177
AP0319,2026-08-04 21:55:00,True,78.743619457751,77.68194225921276,0.0134827076256999,76.26959941362763,0.7874361945775099,0.0822578558946409,0.1303059495278491,41.0228,4.28536,6.78850546,53.786568063015366,41.50480573615384,222.70618205570076,0.373845935516114,16.088373335877474,992.3741583207478,957.899484275164,3.066036336381304,-0.258986900325357,4,-1.2552635074895404,-1.4074212237080843,-1.3305451423714698,-1.089761565554895,0.2407835768165749,3.523442543525481,37335.87406810367,0.4761673331277332,319,69.58033212600465,70.47378361792774,72.46308915027156,0.7047378361792773,0.0680249452692124,0.2272372185515101,False,3.2167445784524302,-0.4124792609621857,2.8654240302747773,34599.05768952606,56211.606681182784,82970.16267205324,1.0769910450406175,0.4454339066754701,0.7125142939880905,0.3689674144662426,0.0764664922092276,0.3689674144662426,0.0,0.6051933277759168,0.1073209662121737,-0.6747239168527602,0.8241961807343151,0.6087299036772458,0.3883184565371318,0.146821243982438,0.07902717655546924,0.3941420528357962,-0.2311240030530188,0.4905011515882152,2.18403285570477,-0.5077539870804143,0.589717524407768,0.20437270901829752,-0.298532730391861,0.49191495985074507,-0.41961264117056524,0.5105302635861433,-0.463305041649166,0.44543390667547017,0.7125142939880905
AP0320,2026-08-05 05:11:00,True,70.47378361792774,69.58033212600465,0.0126777852139586,72.46308915027156,0.7047378361792773,0.0680249452692124,0.2272372185515101,39.67628,3.82976,12.793307024,54.75377942792453,41.50480573615384,222.5939224661519,0.3753923282595085,16.544819482863705,1000.0891725686764,957.5958559902876,3.0491423774877666,-0.1596114134199141,4,-1.2401976605802991,-1.2776746722388164,-1.1916397855785488,-1.166297149849172,0.0253426357293766,3.1282649408826666,36085.919144220505,1.4530282432886257,320,72.07428028518332,73.03732845374714,71.54731175312261,0.7303732845374713,0.0630396217033303,0.2065870937591983,False,3.1970614065223746,-0.3182147558776667,2.396050776248814,32334.92764486075,58907.91688353304,87410.82179493898,0.908092855398657,0.0286005146236177,0.2349055474623515,0.1850521705045871,-0.1564516558809693,0.1850521705045871,0.0,0.3321811428285637,-0.0972755953662121,-0.6942185353908251,0.9648905153252586,0.4204496630089134,0.18815682835789613,0.060501609565021465,-0.024546497769190795,0.29210088428941683,0.008645856294345186,0.4353458651649207,1.3692726697750848,-0.3025366774388667,0.42929063002409346,0.47089001667922453,0.08341113101455333,0.34215662982645734,0.40119845747061444,0.4038254091418635,0.3433123480617016,0.028600514623617762,0.23490554746235157
AP0321,2026-08-05 12:53:00,True,73.03732845374714,72.07428028518332,0.0131856981758813,71.54731175312261,0.7303732845374713,0.0630396217033303,0.2065870937591983,38.16316,3.29392,10.794502592,53.33975388437205,41.50480573615384,222.5939224661519,0.3759143010729705,16.480689778371318,977.0090771006604,959.6635982455068,3.19684176348417,-0.2052616155648637,4,-1.342088098363118,-1.3626725436865508,-1.2086575952892809,-1.2018761918816214,0.0067814034076594,3.168659652187232,34357.418859208075,1.1442256078355326,321,64.1176097588855,64.74269757468193,65.04939899480657,0.6474269757468193,0.1815457488842686,0.1710272753689121,False,3.3742504138953366,-0.3845672984350555,2.5466266757127194,30395.72913973644,56830.47065578796,87930.85418080675,1.0196118801022185,-0.1070125692766532,0.2200496733677471,-0.0359068452010431,-0.0711057240756101,-0.0359068452010431,0.0,-0.2203278821208512,0.4403775554885984,0.5312036907775659,0.5894161780439647,-0.7806341413069665,-0.5451212810210899,-0.08850422522379076,0.4350332359342793,-0.5262652792338316,-0.3813612904574433,-1.0158651653799904,2.279615771569642,-0.2917777368500304,1.2379681705274779,-0.7897262261930035,-0.9749508492584682,0.7603358762006938,-0.31418993043772275,0.2974420754261108,-1.0585955457763803,-0.10701256927665324,0.22004967336774717
AP0322,2026-08-05 20:28:00,True,64.74269757468193,64.1176097588855,0.0096549547549416,65.04939899480657,0.6474269757468193,0.1815457488842686,0.1710272753689121,34.711600000000004,9.73352,9.169575248000005,53.3619073141188,41.50480573615384,222.5428576570164,0.3762662047905659,16.378557990243436,983.4470564715016,993.6658632861564,2.848336809207115,-0.2194137000712646,4,-1.4882853362066184,-1.538047278145779,-1.4729879470572746,-1.3287654995661031,0.1442224474911713,4.408144998933202,40694.01282909651,0.6541998084944689,322,67.95490181048453,69.16477196689875,71.75685401618706,0.6916477196689876,0.0747934773822601,0.2335588029487523,False,2.940494457980749,-0.3135089411303273,3.7076355651530153,39526.63591455471,55074.23287586752,72138.36983361245,0.9802436026247856,0.037388143602087,0.4087682859509722,0.037388143602087,-0.4243830350778177,0.4617711786799047,-0.4243830350778177,0.3277719522955998,0.0809963336553723,-0.46675005424381477,0.9415035664667631,0.400871005757424,-0.27979296401672366,0.29110205212708434,0.5768594948332783,0.3641556370711639,0.19580408395498075,0.15730189814832937,1.8000728904420038,-0.18142693646870053,0.2735726384941151,0.3373578964920836,-0.36475432907345773,0.30225323226093714,-0.23920846698309428,0.22175186701745242,-0.6186566010468807,0.03738814360208703,0.4087682859509722
AP0323,2026-08-06 04:10:00,True,69.16477196689875,67.95490181048453,0.0174925778255043,71.75685401618706,0.6916477196689876,0.0747934773822601,0.2335588029487523,39.27644,4.24728,13.263050032000002,54.73545424823103,41.50480573615384,222.4815798860537,0.3758203359068919,17.05166269318969,1025.09448225876,978.3560360698808,2.697395266892223,-0.0635681453386538,4,-1.1421113618259022,-1.1681818719543275,-1.231310052437373,-1.0992209137417024,0.1320891386956706,3.1738016277706653,35569.40154091796,2.0617138135056843,323,73.4414836110525,74.27540310744783,72.32031120421937,0.7427540310744783,0.0635095608509368,0.1937364080745848,False,2.827410254103138,-0.2092011536776886,2.545769513249076,31858.18269236786,60866.81339871479,87078.05572408464,0.8662618809120052,-0.5237916989144231,0.0495782997241492,-0.5237916989144231,-0.9731209828582696,0.4493292839438465,-0.9731209828582696,-0.123498317440008,0.1730766171641572,-0.09567763782919526,0.267701372690102,0.4477711200157081,0.17358758286629125,0.04740231957848518,-0.028705352443371895,0.3114851178709849,-0.10492519794103428,0.4316653398061419,1.0277093763211755,-0.5355609440737019,0.375055081606793,0.7105004310146623,0.44910697311609105,0.2837850978518791,2.0073481472995245,0.23356721861742258,0.5944794761221469,-0.5237916989144231,0.04957829972414926
AP0324,2026-08-06 12:07:00,True,74.27540310744783,73.4414836110525,0.0112273977858989,72.32031120421937,0.7427540310744783,0.0635095608509368,0.1937364080745848,38.58652,3.2993600000000005,10.064723276000002,53.35502482980017,41.50480573615384,222.4815798860537,0.3732282263991743,15.870004160085278,988.8647136941794,972.835994785414,3.3615936097837795,-0.3059059309248619,4,-1.3937595922915662,-1.488202886470581,-1.1427512444974328,-1.3134291544097336,-0.1706779099123008,2.9156837982722794,35255.045403433294,0.3025343005351599,324,65.7113878597076,66.89922059471319,60.61474574952931,0.6689922059471318,0.1298702753509355,0.2011375187019326,False,3.45306134269222,-0.4013139787204637,2.495991393192886,33119.67254154153,55668.37816261289,83013.35854312836,1.0590201259778251,1.1515505002405928,0.1947524944561376,0.646643383785231,0.8295441981399667,0.3220063021006261,0.3246370816846049,-0.1635903830663413,0.3583428775224789,0.726128151820176,0.6745686331119293,-0.3068455627618727,-0.3955039483385643,-0.0009971207793446856,-0.05654684783999239,-0.3275991217002456,-0.011298228377786582,-0.2205307979812466,2.2504348588667953,-0.42319721447991043,0.49273294658241307,1.4572836499161628,0.5731788618462443,0.6808821324486867,-0.06958484359242478,1.0292854996196263,0.13188914280089473,1.1515505002405928,0.19475249445613765
AP0325,2026-08-06 19:45:00,True,66.89922059471319,65.7113878597076,0.0177555541670908,60.61474574952931,0.6689922059471318,0.1298702753509355,0.2011375187019326,32.47132,6.3036,9.762745628,53.57000115809633,41.50480573615384,222.21495151145143,0.3771828702032804,16.621618945306984,979.2112312875856,989.4324711343648,2.6493407579183867,-0.3394753722691908,4,-1.4145145115260849,-1.539397357306357,-1.4252515008146085,-1.2583111185132103,0.1669403823013979,3.4607872723449966,39543.61661204144,-0.745412964773521,325,68.16941774973931,69.07407448257621,73.97108420833047,0.6907407448257622,0.116361060103966,0.1928981950702717,False,2.671601827394854,-0.3673913904983622,3.1738974546057457,38642.22949717153,55738.45703186596,73787.78698852622,1.126062480052778,-0.1436066103790154,0.3426745969707275,-0.1436066103790154,-0.5651614904839213,0.4215548801049058,-0.5651614904839213,-0.0471689539964725,0.3898435509672001,-0.804957024979342,2.076068536042764,0.7616182544159867,0.1591598296388501,0.21588410526309224,-0.18879689615606932,0.5271237604441968,-0.42354093647350766,0.8684856468701451,1.8821510109886648,0.16573675803661214,0.1662766150555851,0.7908824588181254,0.09772583901243925,0.24947306061159713,0.6037385439041274,0.3071516532532047,0.0779968641539091,-0.14360661037901543,0.34267459697072755
AP0326,2026-08-07 03:32:00,True,69.07407448257621,68.16941774973931,0.0130969070467256,73.97108420833047,0.6907407448257622,0.116361060103966,0.1928981950702717,40.09964,6.75512,11.19833778,54.20988542910131,41.36253203653846,221.74835185589745,0.3845760062735764,17.915711650654682,1026.52937824394,981.4474151063548,2.860291545951567,-0.2069179836408043,4,-1.2721926346105157,-1.3369785495948812,-1.5662527571611982,-1.195599713444912,0.3706530437162862,3.0702596403725955,36650.01335577336,0.7911117095435238,326,76.01514238376294,77.66126683328832,73.16883879495664,0.7766126683328832,0.0697511716982242,0.1536361599688925,False,2.943863466026755,-0.2995083532483667,2.546495438670152,34479.500787645,58740.51740161964,82885.87273946445,0.8788133109237557,-0.0574185997812753,0.5272527035319314,-0.0574185997812753,0.1446791893260971,-0.2020977891073724,0.1446791893260971,0.5392212382348328,-0.0119685347029014,-0.5614111935859488,0.36632680636715703,0.20386515206072486,0.25081133562576413,-0.10169433643542891,-0.2253562953715309,0.16421572463207204,-0.10721507940146689,0.524406201013743,0.07970091419459528,0.41374431622120494,1.659965162035979,0.3755441775898861,0.219691533297059,-0.3354153198015766,0.21729866527666775,-0.2534131402870054,-0.05554378211611925,-0.05741859978127534,0.5272527035319314
AP0327,2026-08-07 11:34:00,True,77.66126683328832,76.01514238376294,0.0211962090839831,73.16883879495664,0.7766126683328832,0.0697511716982242,0.1536361599688925,39.35484,3.5346400000000004,7.785511028000001,53.7863394419656,41.36253203653846,221.74835185589745,0.3815450543103276,17.091591521300863,1000.8422261452396,978.1462669489116,2.7784278482703404,-0.2208690761540548,4,-1.1679737984292022,-1.2636001558788708,-1.0855878690909209,-1.119298431716862,-0.033710562625941,3.134541013690135,34840.00930177485,0.5697370867297917,327,71.76366936099475,72.192694914391,75.78504320446396,0.72192694914391,0.0985172267829363,0.1795558240731537,False,2.864182640304702,-0.3120109272262851,2.6410011310953125,32899.39629434708,59294.67322793864,85273.37952904256,1.093547207568115,0.9588939974178292,0.1047053518307919,0.4849844082457233,0.4888971401219106,0.4699968572959186,0.0149875509498047,-0.342119026843714,0.446824378674506,-0.28790732177290795,0.46250509401505546,0.307232990887623,0.09622565252626118,-0.00279233095254657,0.06096420661230393,0.2319860780590982,-0.483653255722072,0.28501795077096664,0.9485649222008988,-0.49093615304858546,0.6404348418434596,1.4143164950535452,0.8561958443958329,0.6668200286535213,0.5300503938632258,1.0421936857804917,-0.1071485488205737,0.9588939974178293,0.10470535183079199
AP0328,2026-08-07 19:00:00,True,72.192694914391,71.76366936099475,0.0059427834617475,75.78504320446396,0.72192694914391,0.0985172267829363,0.1795558240731537,40.6014,5.54064,10.098276348,53.574423505255,41.36253203653847,221.7042266570919,0.3815146556998198,17.729266830935757,972.7233478647248,942.6811141511504,3.3172470246466235,-0.3690967269677907,4,-1.3976710829479315,-1.592936244310882,-1.2827823325121914,-1.2699598124749272,0.0128225200372642,3.6782679528722753,40507.854818062384,-0.3737202450312837,328,68.40937192003642,69.55231633949222,71.91056526399636,0.6955231633949223,0.1018427879048159,0.2026340487002618,False,3.3857926469251582,-0.4477731292043434,3.119484118604791,39485.51048532895,54962.793982376345,72723.93375871419,0.9839581098114236,0.0447803270406928,0.3527312935254225,0.0,-0.3296550102002059,0.3744353372408987,0.0,-0.1007798707315314,0.453511164256954,0.33142235643661627,0.6933433304610642,0.5406147820524775,0.5099699774426295,-0.22632233779268351,0.06039537550139562,0.15399859864940332,-0.8079931587123538,0.381473264344577,0.8763711296501465,-0.4200549109419031,0.3368697257411225,0.07278936128933272,-0.5175235459901564,0.2593341498821905,-0.2077011265722034,0.30038880230183473,-1.3007603753953045,0.04478032704069285,0.35273129352542254
AP0329,2026-08-08 02:33:00,True,69.55231633949222,68.40937192003642,0.0164328735491277,71.91056526399636,0.6955231633949223,0.1018427879048159,0.2026340487002618,38.610040000000005,5.653519999999999,11.248667388,53.69174871349675,41.36253203653845,221.6270075591822,0.3810212527797433,17.160969566416586,992.2071187959934,962.6305160518102,2.7936711498252604,-0.2151883428646465,4,-1.2684658909680622,-1.3539000641966703,-1.5560975932739594,-1.190270851493792,0.3658267417801673,2.9722454244225864,35096.79650094732,0.6417877211787948,329,73.68522465365253,74.92141231405941,81.66888517425527,0.7492141231405941,0.0995283841058929,0.151257492753513,False,2.89851717137379,-0.3242966533277744,2.415754924863111,32197.63584990625,58264.44038800269,85337.18895411951,0.930074374473713,0.0458343867301323,0.3513603734663958,0.1775848957932175,-0.1317505090630852,0.1775848957932175,0.0,-0.1457894181826956,0.4971497916490915,-0.19901404536531453,0.6847725707032727,0.8530832260431996,0.6754185149274782,-0.017164057646462717,-0.044180951675648006,0.5888250116447492,-0.07512223841765878,0.9108454765484223,0.41883801216362126,-0.5878387897960622,0.3672836889088587,-0.1855413223771758,-0.43724672410815785,0.30618981672787393,-0.11998769148070691,0.20669039796407324,0.016106916991286677,0.04583438673013236,0.3513603734663958
