xG,xC,zD_R3,zD_F6
-1.272257491467201,1.4221695102488352,0.37224746701178957,-0.007048067453071294
-0.7467767427328424,1.2243246223004736,0.4605600395349274,-0.04033516065014564
-1.0368922274268295,1.5846974679203685,0.1795532682741976,-0.40684720910503325
-0.9304910685306256,1.8794802439518534,0.49062411295636704,0.31933797206049386
-1.1067156646204444,0.6235001928636342,0.19300199590671951,-0.12133432298480851
-0.9573800354526396,1.2531406666521647,0.08710388646518319,0.4056197413645215
0.1025469048781531,1.1266093005883997,0.4681188039546786,0.03565288089476226
-0.14161716314608308,1.55122787528415,0.6582472862171462,-0.4211994109423074
-0.7161225694491307,1.4607231160322858,0.06516537341512318,-0.08745487560082554
-1.1275704855789241,0.9938645252850469,0.2106957532612107,0.10517074037744778
-1.0213903654341436,1.7769633268128495,0.15196198558977425,0.09678734268517686
-0.19712775383466452,2.119641252283836,0.7401847445214673,0.5911887408843337
-0.8057724708220169,1.8270013554302373,0.3259028560143439,-0.057278921882837786
-0.7590160277586702,1.3523783863116217,0.4414048046481296,-0.015284413271207775
-0.4376469351953909,1.8061307938792361,0.052186854233840396,0.15000586007008065
0.5133497156203608,3.2269025765052826,1.1554916474782622,-0.6341206795168137
-0.5236608665771563,2.045958203359966,0.5630537892442815,0.0855243111475339
-1.061036469876944,0.7262891519466272,0.01818444579596812,0.10973210105462494
-0.49180492450020896,0.22641121194409575,0.27529628268446915,0.27738010890466835
-0.1950971677537301,1.2728910026196751,0.009153186869014007,-1.0027607244071164
-0.5522105264241393,1.313326834326384,0.42285036154709,-0.03390393094750488
-1.250794672974889,1.5968469049347052,0.443001358506105,0.21358399303931686
0.229151766593521,1.2248571670159705,0.43927403571513857,0.015361683856164543
-0.6244003199866555,1.8545300540738179,0.32930353891598746,0.1186335125203204
-0.9338469872817845,0.7548831511079479,0.44052461252199127,0.20099387829123327
-0.7213089356759133,0.6209004332014052,0.31195287691368634,-0.05645771118662468
-1.0648703678742786,1.4194633969347104,0.11865183980110139,-0.2716785698616957
-0.12535966775850138,2.6850189475375736,0.5531633709582167,-0.10210314981459856
-0.3820382212851574,1.1722668593056067,0.5024998131831304,0.01622539355932151
-0.9400814988620061,0.4717335921677641,0.22004847723235255,0.38042866082301807
