Batch,rendimiento_ha_batch,frac_sn_metal,frac_sn_dross,frac_sn_polvo,feed_sn_total_t,feed_total_t,F_frac_conc,F_frac_reciclo,F_frac_Fe,F_frac_dross,F_frac_pellets,F_frac_secundaria,ley_sn_conc_batch_pct,ley_sn_carga_batch_pct,ley_sn_reciclo_batch_pct,ley_sn_dross_batch_pct,F_cal_por_t_carga,F_C_por_t_Sn,R_C_por_t_Sn_escoria_inicio,F_feed_rate_mean,F_feed_rate_cv,F_gn_por_t_carga,F_o2_enriq_mean,R_o2_enriq_mean,F_gn_rate_mean,R_gn_rate_mean,F_tiro_mean,R_tiro_mean,F_tgas_mean,R_tgas_mean,F_temp_max,R_temp_mean,R_temp_max,F_termocupla_mean,espesor_ladrillo_norm_mm,F_desvio_duracion_total,R_desvio_duracion_total,F_lanza_mean,F_lanza_std,F_tipp_mean,R_tipp_mean,F_b2_final,F_irf_final,R_b2_final,F_feo_final,R_feo_final,R_sio2_final,R_cao_final,R_al2o3_final,R_mgo_final,F_masa_escoria_final_t,R_masa_escoria_final_t,F_sn_escoria_final_t,R_sn_escoria_final_t,F_sn_extraido_t,R_sn_extraido_t,R_feo_extraido_t,F_feo_escoria_final_t,R_feo_extraido_frac,R_selectividad_masa,F_avance_reduccion_final,R_sn_extraido_frac,R_frac_sn_extraido_R0,rendimiento_proxy_batch,fusion_carbon_total_kg,fusion_carbon_rate_mean,fusion_carbon_rate_cv,fusion_b2_mean,fusion_frac_b2_optimo,fusion_o2_exceso_mean,fusion_o2_exceso_std,fusion_duracion_total_min,fusion_ley_sn_pico,fusion_ley_sn_final,fusion_temp_mean,fusion_temp_trend,fusion_cao_total_kg,fusion_interaccion_C_x_Sn_prev_mean,delta_FR_ley_sn_escoria_pct,delta_FR_ley_feo_escoria_pct,delta_FR_temperatura_horno_celsius,delta_FR_presion_punta_lanza_kpa,delta_FR_exceso_o2_combustion_pct,reduccion_carbon_total_kg,reduccion_carbon_rate_first,reduccion_carbon_decay_ratio,reduccion_gn_total_nm3,reduccion_o2_total_nm3,reduccion_aire_total_nm3,reduccion_o2_exceso_mean,reduccion_lanza_pos_mean,reduccion_lanza_pos_std,reduccion_frac_en_valle_lanza,reduccion_selectividad_media,reduccion_duracion_total_min,reduccion_ley_sn_inicio,reduccion_ley_sn_final,reduccion_ley_feo_final,reduccion_feo_caida_total,reduccion_sn_caida_total,n_escalones_reduccion,recuperacion_real_batch_pct
AP0011,0.668265796854387,0.625415150064371,0.16208097823142123,0.16748125878502215,47.26575618924079,120.91165691380304,0.41409296806742385,0.08419246962565939,4.016002629511765e-05,0.2056284561184281,0.2960459461621937,0.5858668719062812,42.415478561836736,39.091149187489975,0.0,42.23879030785563,8.850198011120304e-26,0.27728007821378275,3240.5624755603985,403.7082998304335,0.055590848809988984,69.19369541387199,40.59513145023579,27.875027484310056,27.93660319186524,18.279585463559187,81.62752490421897,78.55941191173736,183.95578783807238,186.30693186442056,1240.0277580250663,1184.4373990361655,1191.2848734843274,301.09972858497656,299.9997159131983,6.0,0.0,1927.0751879860716,1119.7964455237154,,,0.5286723557398095,0.25814902209422713,0.6084251318493696,18.37003930163846,18.70697087295192,40.8231,24.8378,13.3133,2.3178,5.223264695266109e-23,5.567430052048226e-23,5.265729837238624e-24,8.38733337341065e-25,42.66829354931221,0.46430670696955234,-8.198174085964284e-25,9.595157773489907e-24,-8.198174085964284e-22,,1.0,464.30670696955235,1.0,65.4900480917299,12977.10957296257,42.310625260834364,0.2663485593413112,0.668088570691055,0.0,18.644944217856622,0.23729275445463613,296.0,21.6001,10.0813,1217.5851416267694,-8.134175849086382,1.0604063053741445e-20,826.2039302871489,-6.320400000000001,-0.822195369325808,-1.4513814831145737,,-25.06369033584144,3240.5624755603985,57.77566508631551,0.22791088453455333,1765.3247391382852,1207.6890493181015,10779.328942871094,6.354373555584273,2706.565167691527,407.2815425820576,0.25,0.9636231965267055,90.0,10.0813,1.5065,18.70697087295192,0.3369315713134604,-8.5748,4,62.541515006437095
AP0012,0.75690190189714,0.6711446843772984,0.07889472054399958,0.15475620063100506,49.077048163706095,124.85049076886247,0.40564389631320963,0.07899838627331929,4.4081603525321645e-05,0.20558564912600774,0.309727986683938,0.5943120220832651,42.415478561836736,39.30865458475702,0.0,42.23879030785563,7.668833024919393e-08,0.27765511926273034,3395.606363654479,406.0923237761368,0.07123154062764912,66.8575179887907,40.58922358526912,28.22388097020559,26.933709601520015,19.981863856139004,76.88682549226642,73.25453192187894,189.5544479519356,189.1602127202352,1201.5248097800202,1128.563927380791,1142.4710144860192,294.6442888076418,299.9997159131983,18.0,0.0,2443.0584745572205,1626.9030098545009,,,0.510466307581172,0.25462893875793563,,16.959789632017188,,,,,,5.1260758660649636e-05,,1.0588012222874503e-05,,43.853526472263766,0.26556606454141324,2.0927047900642162e-06,8.69371683262221e-06,0.0020927047900642162,126900.87288100686,0.9999997830836197,265.56606454141325,0.9999853091987901,74.17638638591971,13552.760713269927,42.42273135606967,0.2431062668166655,0.5253268713220299,0.0,20.018051171425558,4.086051290681091,308.0,24.2777,20.6552,1185.7754967705264,-7.926783371288712,0.009526658214805753,1009.532996118181,-12.242700000000001,1.9697439054525923,-11.760289253512838,,-21.717019267097402,3395.606363654479,59.48904727402553,0.28205066465760065,1888.8664645724825,1315.5832861158583,10841.476687282984,-5.397373443356261,2780.447285225521,437.40005890164156,0.25,-0.37090757218487314,90.0,20.6552,,,-1.2318135911898977,-19.709799999999998,4,67.11446843772983
AP0013,0.659014134186659,0.6682905218109707,0.17254129777823363,0.193939771054095,48.207357352155604,124.02710619801017,0.40243318531886657,0.0895696735410036,3.747646594755531e-05,0.20063576517962228,0.30732389949456,0.597529338215186,42.41547856183673,38.86840452053456,0.0,42.23879030785563,4.139385707526838e-27,0.2788042060695939,3236.351396900937,421.97826864510455,0.04592704674070101,65.94664279454486,40.55461251370402,30.598236907019746,27.78941568830449,21.48084115901994,76.92519494387484,70.9611716751059,190.64834638868447,183.2890676922268,1195.3415887440185,1128.8179065742338,1153.1292977801882,294.00440343107,299.9997159131983,2.0,3.0,2116.483447718911,1652.4235367152014,,,0.4715993320247268,0.265117109134001,0.531792800652282,16.443650088638194,17.240630265914586,42.0677,22.3713,13.0415,2.3881,3.1701590428248263e-24,0.0019338026041831051,7.750626739031132e-25,4.173146019827141e-05,43.95010636262732,0.32127066828668505,-0.0003333997570598368,5.2128986025543625e-25,-0.3333997570598368,,1.0,321.27066828668507,0.9990030704199695,64.58338515029256,13350.830744769195,42.585025701917516,0.3229317891024154,0.5457838348602609,0.0,18.705490016207325,0.36208224793855115,292.0,28.4365,24.4487,1184.6326861353325,0.4411569065033031,5.103036712825551e-22,1111.7788686892188,-7.929399999999998,1.567715970991138,-18.494550517267953,,-23.679395286655033,3236.351396900937,59.65908964423723,0.14031442311945597,2038.5511530558267,1654.563938553038,11237.14186062283,-1.5013918920509612,3807.3457475473692,1051.2170419530576,0.25,-3.2158267687954276,93.0,24.4487,2.158,17.240630265914586,0.7969801772763923,-22.290699999999998,4,66.82905218109708
AP0014,0.737524072165673,0.6523930703730998,0.10161491438323612,0.14861640377601257,49.22584475281727,127.26501431867787,0.4019240017359525,0.09388065524426238,3.8973720290648565e-05,0.19410238613853198,0.3100539831609624,0.5980370245437567,42.415478561836736,38.67979351304933,0.0,42.23879030785563,6.775993482151291e-05,0.2709883499649243,565.0595558878902,404.54602994872033,0.08427948645151964,71.02314289556362,40.69268409953727,27.924576940792925,27.815300043444807,17.77865407622302,84.9711075023106,74.27705018402082,189.48867798412581,188.15040256818133,1192.5819114145359,1186.148226030682,1193.6429470924945,291.8817967997519,299.9997159131983,33.0,1.0,1814.6248662457397,1176.7812726184507,,,0.541541626896914,0.27444891399836513,,18.560568380338438,,,,,,0.04363427514629037,,0.00581841241938209,,44.925707434515715,0.21293598269102143,-0.002019275156378292,0.008098769475792243,-0.24933110670874614,,0.9998813010174007,36.596921521358055,0.9916356670788947,72.27735907223597,13283.365589297122,39.34965537348307,0.28536229635308774,0.5556767915729296,0.0,18.703248150222713,0.27574364461396095,323.0,22.1762,13.3345,1181.1546700934723,3.0343335826642384,8.590628822251356,794.9484894244691,-9.7208,1.3713976900349145,4.938130421401183,,-24.946791935537107,3287.7495376686284,57.174007030199924,0.2833268610340283,1726.7078959147138,1244.0704966436679,10996.861641438802,10.345859436345696,2812.200216674805,193.82400640979256,0.0,-0.2888061888302544,91.0,13.3345,,,0.5731310233682478,-12.369,4,65.23930703730998
AP0015,0.784600494809255,0.7291202180378602,0.09842793579160983,0.1207054190522127,48.45697475661744,125.01091845802405,0.40730483446110116,0.0928098329799321,2.7765547777935325e-05,0.20426397778550445,0.29559358922568435,0.5926673999911211,42.415478561836736,38.76219401818749,0.0,42.23879030785563,1.2197950898673159e-05,0.27824545130882133,2243.1909419707767,419.45121319302746,0.025745737616105168,66.73296327959905,40.43136047004716,28.983162067052106,27.66184609033071,19.311130839277194,78.97319951103073,76.48387096774194,192.79286278752392,187.1622168223063,1239.3777178969365,1158.1840652145215,1169.8342056419795,297.98360420361143,299.9997159131983,5.0,0.0,1896.6411127743777,1264.5999684956175,,,0.5685268025069299,0.28150376422864226,0.544972368897097,18.33118732205211,18.094601923180228,42.2893,23.0465,12.963,2.3711,0.007639742649674857,0.10652460765048534,0.0014408096252727803,0.0021041805749200367,43.51358286835734,0.8373148035609774,-0.017874748168550305,0.0014004555360346053,-12.76352423095325,,0.9999697429654405,581.1418725096686,0.9922622712293834,76.89084849130701,13249.769194861532,42.13115789261865,0.2915620578297448,0.5522470499788069,0.0,18.697440349167234,0.32659759527065874,295.0,23.1063,18.8594,1220.8147506373807,-8.797825355156261,1.5010871947787146,985.5893246542538,-12.9364,1.9016886167069558,-14.520696193751292,,-20.815769252652885,3232.01110051621,54.573252819430444,0.33864917407555967,1832.9205194049412,1375.229440516107,10816.900142415365,2.919771186926875,3196.7597881740994,482.7615803389462,0.25,-0.6016823205796951,90.0,18.8594,1.9753,18.094601923180228,-0.23658539887188113,-16.8841,4,72.91202180378602
AP0016,0.746767870808913,0.6678697420687667,0.08164490508801028,0.16308451979272087,45.60823478190104,130.68034650135817,0.38811106101718595,0.1012363204714042,3.779013152061183e-05,0.20612915924388442,0.30448566913600494,0.6118511488512937,35.28891372434783,34.90060747690705,0.0,40.776725639713334,0.00012174751849945256,0.29105151102470445,274.23423835627534,397.91055962425486,0.23908753868293872,69.50932080034302,39.59302246941137,29.997002202901527,27.033272661062004,21.69126018891511,77.41916774135275,80.5014141451928,184.29336209638194,187.13601983388264,1246.2992607384701,1155.385640141974,1160.4948310741245,294.77874713065574,299.9997159131983,46.0,0.0,2105.7172839017608,1452.6492640537372,,,0.6412832201915724,0.26357331499482384,,17.761915766854685,,,,,,0.0717610880144876,,0.01169160350367238,,41.3303567342967,0.3723834479994697,-0.0207578295401885,0.012746144006511743,-1.6285575880504528,,0.9997410170107597,31.85050261775492,0.9945817208168499,73.18325133927344,13139.314192127502,37.17230870532641,0.2687241274452695,0.5903370261956369,0.0,15.374842731079994,6.398552532134757,332.0,25.2608,16.2924,1213.967825541538,-10.556748508290717,15.767920347247333,838.0334284817227,-13.494,1.7425498791297365,-12.497022233426605,,-24.331571274493495,3206.237981993155,54.74468849756531,0.2961179631632626,2019.3685165405273,1538.068834898207,10795.119593641492,-5.912201200134938,2803.0635291689914,560.9418589996731,0.25,-1.30714929897932,90.0,16.2924,,,-0.07744666129465472,-15.5922,4,66.78697420687666
AP0017,0.71611253491646,0.7605963970331314,0.07421587119962815,0.24898215602393545,43.68661241311744,124.60756783991461,0.3796726671286747,0.09901571748812255,4.152357381710639e-05,0.21249040548178122,0.3087796863276045,0.6202858092975083,35.28891372434783,35.05935728497834,0.0,40.776725639713334,9.341906406492126e-07,0.2793916973754982,4116.886244855488,375.48748351076875,0.23650426629531884,73.65727678362042,40.01754068679407,30.262834194817586,27.538882346590828,21.1038029014356,83.56147376380504,73.7991854990964,185.37000502618758,188.27654309590656,1228.1534803146594,1137.5698135052198,1142.61110583441,290.9487572457985,299.9997159131983,44.0,10.0,2154.227216341579,1462.109068311473,,,0.5545169852963107,0.27044462795844254,0.5887363423709743,17.0495865914585,19.652154627988182,40.5268,23.8596,13.2219,2.3672,0.000619176180909375,0.0004824880226801566,0.00012887161523739184,7.780119365717526e-06,39.78290479850059,0.5584579295666945,1.074768683920256e-05,0.00010556697911782962,0.010747686839202561,51960.75564182795,0.9999970118996524,558.4579295666945,0.9999607196512506,70.17902842181307,12049.682117790515,34.341622009450425,0.39193998996205376,0.5865303648883501,0.0,17.44142418507656,3.226634023821002,328.0,24.6208,20.8134,1178.4788045030607,-14.163384697949047,0.11511971225939463,684.5072258667909,-16.4934,2.5230629922105834,-0.4018245726465466,,-24.361615986492975,4116.886244855488,62.99405737435946,0.2666217675683302,2141.1715526925013,1687.3048341115316,12014.459265136717,0.0879410769390323,3347.0762862574556,1155.7308958372776,0.25,-9.76436029131807,100.0,20.8134,1.6125,19.652154627988182,2.602568036529682,-19.2009,4,76.05963970331314
AP0018,0.715793745666789,0.7101005050924204,0.1403946996623334,0.16179689268476485,44.10479893395347,124.74853458828888,0.3678951345667823,0.09220096324746416,3.7892473573677996e-05,0.21815536817666265,0.32171064153551726,0.632066972959644,35.28891372434783,35.354963550885614,0.0,40.77672563971334,5.038851847551032e-26,0.2905215640249981,3304.7378849783568,406.72668591837413,0.028018914486080817,70.51509170541804,40.84333150776397,30.764159299079587,28.18034987461594,22.511855478074814,79.61542328969817,82.0,193.803054379833,194.7396035194397,1212.1037668722274,1114.0323474808524,1115.7647141382365,288.9461968726975,299.9997159131983,25.0,0.0,2118.1557416613837,1377.790760519183,,,0.5122905588441857,0.2667418928033753,0.519893795364946,16.983589685737307,16.584134730056405,43.4256,22.5767,12.9746,2.3497,3.511954501345043e-23,3.589646561398383e-23,6.888523156663233e-24,2.2898355415160283e-25,40.43140696845534,0.06729246632137907,1.144120383079023e-26,5.964559424582237e-24,1.144120383079023e-23,5.881589675055309e+24,1.0,67.29246632137907,1.0,70.14778707534529,12793.845254737444,40.17144379866904,0.11746862480183587,0.5595986555791183,0.0,18.7793171188266,0.35219609854156275,309.0,23.1934,19.6145,1162.8325151548602,-12.061031330845536,6.276213889353725e-21,857.8149117939512,-15.0107,1.8567901369863016,-11.138122329812632,,-24.27774086880563,3304.7378849783568,66.3249270203293,0.1257013783095667,2094.4797268337675,1671.18519660102,10732.296351453993,-6.4484072859605295,3331.253526917978,625.5614747250304,0.0,-0.5397228798483255,90.0,19.6145,0.6379,16.584134730056405,-0.39945495568090195,-18.976599999999998,4,71.01005050924203
AP0019,0.702606334515477,0.7074325481605581,0.09695920706192701,0.22302560730445223,43.65052199010718,124.12538875899004,0.3795417113882407,0.09703193588684408,4.462228121417484e-05,0.19771777864022821,0.32566395180347285,0.6204136663305453,35.28891372434783,35.16647353657993,0.0,40.77672563971333,5.182961949445049e-26,0.29374195542742143,3261.446080018366,397.58029266433175,0.13318974039539694,70.8746263857975,40.866587217113604,30.5364322976602,27.62805259652706,22.28013978823909,75.82298354145057,81.03262882791596,188.60120811166726,183.04125212987265,1251.3449503272718,1106.442277428022,1107.3974261693793,295.33440493153756,299.9997159131983,29.0,1.0,2055.15339452487,1430.5550221471774,,,0.5408956157059934,0.2470518959861201,0.5245521572972985,17.292990384098843,16.392447810905185,44.0389,23.1007,13.1671,2.4253,3.113852570001298e-23,3.552184224427536e-23,4.673456768212148e-24,2.133797063613621e-25,39.41866749250886,0.598201466422018,-4.381171963115168e-25,5.384782255053393e-24,-4.381171963115168e-22,,1.0,598.201466422018,1.0,68.85542078251675,12646.272816315388,40.517791064442186,0.13201841825864855,0.5121638700540971,0.0,18.407189718556083,1.1074695009071231,313.0,25.2515,15.0086,1190.4465858385224,-20.397700968999732,6.3574593765945505e-21,935.8859662792416,-10.5619,1.032536384636046,-15.62949907237521,,-24.41050319495401,3261.446080018366,65.175197609522,0.10824533342650366,2091.2763526068793,1643.729185487734,10902.91982421875,-6.111011955674557,3094.3776505280475,802.6286964562775,0.25,-0.6568637766258202,91.0,15.0086,0.6007,16.392447810905185,-0.9005425731936576,-14.4079,4,70.74325481605581
AP0020,0.729526835520915,0.7132181111876965,0.0765842027424912,0.20779441234366514,42.74406317196997,122.01800871935279,0.3819191692399115,0.09831918972055494,4.8205410815938807e-05,0.20768535306574995,0.31202808256296755,0.6180326253492724,35.28891372434783,35.03094635012718,0.0,40.776725639713334,5.160953100645818e-26,0.2951779816234913,3337.3535043094607,398.71149198093286,0.13826174049527734,72.80319190175287,41.13703464605798,29.854619620910878,28.47775856557485,21.619974282441316,84.74410476644186,81.14774948917042,188.16949768170207,194.3059668858846,1183.6508526495982,1112.2075759965326,1122.4365788417497,293.51393519351046,299.9997159131983,26.0,0.0,1960.2576375901403,1245.1407295056083,,,0.4993979218769581,0.2595473853399982,0.5386294287167316,17.280768734891215,18.49096930432447,42.4728,22.8771,13.0516,2.4464,3.4238251537579644e-23,3.5425107868883237e-23,6.115944633906315e-24,4.791954341423837e-25,38.89299316400409,0.15905736105053478,-6.3381275497955815e-25,5.916633067079474e-24,-6.338127549795581e-22,,1.0,159.05736105053478,1.0,71.49362988104966,12570.156062691849,39.41217171444837,0.13048886174756405,0.5100161495764258,0.0,19.12421337739524,0.7665250462840709,309.0,22.1809,17.8629,1139.1142490748966,-13.277010451836707,6.276213889353725e-21,798.6002134870527,-15.4409,1.6792546011281253,2.610173362866135,,-25.21107646487539,3337.3535043094607,65.93965381909442,0.079713475569231,2024.8707868787976,1537.4797300550674,10749.245054796007,-6.331236562314309,3112.7987097265686,490.7120388688041,0.25,-0.6074267203707858,90.0,17.8629,1.3527,18.49096930432447,1.2102005694332547,-16.510199999999998,4,71.32181111876965
AP0021,0.730001551263063,0.6830979644844187,0.09957332357648525,0.17217427091603943,43.96599252446615,112.89089874597488,0.41628678834134303,9.169673832055752e-07,0.09260486671488212,0.20577838185437528,0.28532904612201654,0.491108344943775,35.28891372434783,38.945559839502785,,39.953277915141136,0.10892320525300818,0.3105082621677039,0.24396903927418354,377.6883093517245,0.05453036845402272,76.8624530773471,41.77422320285681,31.12795569710237,29.130459807180888,22.989735621200563,80.34640648413134,87.84450893307442,186.45554233680772,192.94307083129883,1238.195480069825,1112.98715743827,1116.143340942203,302.6234105969091,299.9997159131983,10.0,0.0,1976.6701058096369,1495.3670934757529,,,0.47917606701930443,0.2555609019336159,0.5543124781207374,17.15263439161966,18.42149887724953,41.4205,22.9599,13.0699,2.5866,69.4507782540393,53.324793849772995,13.367955249115742,0.9564868272833783,27.69857786013452,12.610624590476474,2.0894117757182977,11.912638076049856,0.1753945484098121,6.035490340883714,0.6945642782943008,0.9433473074583069,0.7990946428228942,71.54015202378017,13589.964297424585,45.38124449744583,0.09798324303530928,0.532092746280655,0.0,19.184352627777432,0.7099832055301275,295.0,21.9394,19.2481,1184.0442043784049,-20.137545667007778,12243.199895291575,881.088110234105,-13.799600000000002,1.4076766908407201,-3.617657614970085,,-26.502640657342102,3261.367199187046,64.80180230909778,0.12315387181287213,2139.6399018464995,1746.721221857962,10829.859450329735,-6.061542604537675,3349.556344004136,762.2041507569967,0.25,2.734975257183252,90.0,19.2481,1.7937,18.42149887724953,1.2688644856298694,-17.454400000000003,4,68.30979644844187
AP0022,0.589409244513958,0.6427199374552182,0.17274614444547595,0.297235622351487,45.032553548281115,115.74398125020863,0.41408579473984347,4.5071665211282824e-08,0.09012225959207047,0.2089866119051362,0.28680528869128474,0.4957919456680862,35.28891372434783,38.90703694642432,,39.95327791514113,0.10593699638553578,0.2958512782119758,0.3708292524470935,370.094290016717,0.11336155768282234,81.82874771129376,41.72508214595432,30.17376343576861,28.873547826536242,21.03108106938115,80.9390726213165,79.25941706238649,188.67142550214663,191.06424326578775,1210.167456193344,1143.750489506592,1157.252285038252,294.4327240682447,299.9997159131983,42.0,0.0,1927.6871703399247,1432.9068924127632,,,0.5017784925507617,0.2513711523232841,0.5154205660613366,17.467052398603276,16.60587640075208,43.9705,22.6633,13.5263,2.6086,63.59518887316387,53.782454025198376,8.76239950370001,0.4668854833927471,33.00722449106486,8.58086177200089,2.1771571227504976,11.108204963466253,0.195995404289977,3.9413148836774416,0.8041799627996381,0.979282189584889,0.8304541475546737,57.762105962367876,13238.518031334741,42.215007874760595,0.1266721094344847,0.5162395613969611,0.0,19.244310499923326,1.0236064376423084,327.0,23.5487,13.7784,1173.838405441427,-13.136386821091872,12182.993927620875,854.0596769426228,-11.046899999999999,-0.1581095460650026,-2.3483717192900713,,-24.18304143988015,3249.3540575998577,66.30954169816867,0.07037619500229439,1992.123574150933,1601.585156165229,10870.461537000869,0.9164065937762174,3228.707643618086,595.3378618722224,0.5,17.597729494936846,90.0,13.7784,0.8681,16.60587640075208,-0.8611759978511948,-12.910300000000001,4,64.27199374552183
AP0023,0.752242880313623,0.739551102010859,0.0750357596437678,0.1886050613172591,43.299888152326496,110.5852462966182,0.4247453248719545,3.236817140857944e-06,0.08467037531818984,0.19732945694895662,0.29325160604375805,0.4905842998098555,34.73982860413044,39.15521247399043,,40.99468952494331,0.1215857483214181,0.2835737206409474,0.7637537471142597,378.4233240516022,0.05440370192580907,77.93900156066984,41.5674785273991,27.96865920296431,29.076224750501535,19.820004980157922,84.21414172829334,72.22026150279838,188.14817937509272,192.44077794392905,1209.7084901891105,1176.1670897374936,1186.9667273840078,294.47388041946675,299.9997159131983,7.0,0.0,1754.4288568794113,1273.1751590770039,,,0.6843259856158862,0.2509734494889049,0.5988716927481007,18.547188890679557,17.739916798280955,41.7794,25.0205,12.9824,2.5547,53.32436230960844,53.731888461229175,4.214970894400689,0.4010548154746145,36.020675806685205,3.8295554968784637,0.35817789514623294,9.890170202313413,0.03621554410281548,10.691769505527343,0.9026211377661413,0.9085603656162313,0.6529001619906012,73.71980227073506,12274.275458754682,41.50081640991647,0.02588030906555313,0.5622627653937606,0.0,18.751357487837947,0.22530978023327483,295.0,23.2079,7.9044,1170.6939436827236,-7.453877051392532,13440.565493223738,826.22544476119,-5.2791,0.34580834810636674,6.76862051026751,,-25.121186306731584,3219.1998145760685,63.84533376386089,0.10634505998686218,1879.7165415445963,1270.0559989835322,10757.671081542969,-6.3579222293611535,2865.6291865855273,404.82767749160183,0.25,-3.115615866725728,90.0,7.9044,0.7464,17.739916798280955,-0.8072720923986019,-7.1579999999999995,4,73.95511020108593
AP0024,0.714056409065358,0.672198616368222,0.09459806357749966,0.1937954340240791,44.94130047933872,114.7889646901792,0.4181842791406645,1.1586229806598946e-07,0.08054510270289268,0.20580812664289522,0.2954623756512496,0.5012706181564429,34.73982860413044,39.15123775237228,,40.99468952494331,0.1105111705760718,0.299109981300064,0.22836547798714907,379.71541557653836,0.04414976525439931,74.02894941400785,41.3810441278441,30.822285098712044,27.748259051299858,22.564728939829497,78.1282495571586,79.75449862604682,191.00551118427532,191.8329338391622,1280.180663027342,1172.6288711834472,1188.6960296588618,300.18795652612306,299.9997159131983,16.0,0.0,2000.491753618833,1533.9429933907725,51.6222095193769,23.54216743946075,0.5351523899073504,0.2780527012760879,0.5463973497524401,17.21271344614558,18.72073630942788,41.6263,22.7445,12.8277,2.4245,70.28953621799405,55.2454035394441,14.054744214469002,1.0361827887858135,27.445921162028053,13.471497168911325,1.7563901321293651,12.098736451828032,0.14517136885513257,7.669991377473245,0.6840804489480153,0.9585017673279861,0.8477351636482371,69.97752808840514,13306.913944288464,43.86312033273315,0.04910429067298432,0.5502498407800048,0.0,24.056108124074164,10.906164598905878,301.0,24.1238,19.9955,1230.4594276320875,-14.28567925848877,12561.583596590155,909.3017720879806,-16.207,1.4492302981466558,-13.394942220201983,-36.0874243853385,-24.49954380253368,3209.6183805243313,62.65986013105459,0.13298549966766726,2102.8531038281917,1695.8971338907877,10761.556872558594,-6.099329407413223,3295.9087032561265,462.6221887568725,0.75,-1.7144254095012492,90.0,19.9955,1.8756,18.72073630942788,1.5080228632822994,-18.1199,4,67.2198616368222
AP0025,0.731042181092034,0.6817736396153973,0.07658002961403625,0.19328415052459094,47.04411865805386,118.58782022806486,0.41513058790510127,7.275079967770047e-22,0.08438041031598775,0.2126944041117673,0.28779459766714377,0.5004890017789111,34.73982860413044,39.67027858980788,,40.99468952494331,0.10813026855665285,0.30907115725945206,0.29937532285641855,355.6244565435395,0.21777447656725726,81.82368905543137,41.52765874397327,30.583686090293337,28.466616382463346,20.150857299464498,78.93268966625843,74.17986035797735,189.40939200830624,189.32587626139323,1290.7146825337627,1155.4242798617352,1164.378596222523,297.08261359418026,299.9997159131983,37.0,0.0,2263.364078620463,1425.8492397472296,32.6316349992619,84.09841315587353,0.5323959387320749,0.2427813299687169,0.5711323373732138,16.70532203062047,18.286932087026592,41.2801,23.5764,13.2935,2.3447,61.38640969675899,51.65266290213328,10.983317809353814,0.7619800831322702,30.16018441867418,13.100213502771883,0.8091100368257285,10.25479742287962,0.07890063581563415,16.19089234656657,0.7513130893716053,1.1927373613477013,0.8770907270032212,71.64213374701936,13650.202728031074,43.11171504011394,0.2166419163849701,0.5297261274353865,0.0,18.68881616227915,0.4191522515075146,322.0,23.5115,17.8921,1229.2390262620386,-16.15222288345652,12177.037932316991,824.0939600687144,-14.7134,1.6818275799086742,-12.97390251939305,0.29957998559829946,-24.301350009287898,3288.13431520995,50.09764289251913,0.20551799397729928,1967.0780178763864,1736.24773776789,11033.18099500868,20.046678690093344,3187.8320026826095,583.2183226802135,0.25,-2.5363174361212506,90.0,17.8921,1.4752,18.286932087026592,1.5816100564061237,-16.4169,4,68.17736396153971
AP0026,0.765009670563346,0.7145226203507472,0.06431390697547489,0.17422948307690608,44.534069452384585,113.60897708205749,0.4310261595197327,6.717921116702656e-22,0.0870953935369771,0.19958921658251183,0.28228923036077824,0.48187844694329013,34.73982860413044,39.19942824607823,,40.994689524943304,0.1085664187836171,0.3107522244630963,0.3905112273202036,377.20489559747193,0.04060993404814136,77.80638618016694,42.17953485616821,27.613261236235942,29.36516727778037,18.3823754339835,79.58943919782355,75.38605091113452,192.16701958886537,189.14851460774742,1245.0191006619496,1163.5188761040527,1165.7403086870238,293.89318463140364,299.9997159131983,15.0,0.0,1811.9701947392164,1313.4561062468858,39.954658691292586,73.5145673707984,0.6041528169895553,0.2632713875903978,,18.19945080848778,,,,,,55.27845812921768,,8.576286943373734,,31.72723691622002,9.11857498293531,0.6305117078866861,10.060375794917485,0.06267277890406653,14.462181857809494,0.8019758278298175,1.063231097926424,0.8125759217576956,74.97094771520791,13458.459217780754,45.191759752954034,0.10802249655872796,0.5986627911836365,0.0,19.090722060075503,0.21709498438690056,292.0,21.7642,15.5147,1207.7796165929892,-12.499890470754407,12006.591662582337,822.3619777353839,-12.058399999999999,1.2745250389470861,-10.162023921019681,-2.4705720441095025,-24.752390450771998,3349.1363401071144,65.1679440734207,0.062096775142353886,1764.449665333594,1273.3301021065436,10843.425514051649,1.5508201783334368,3097.5558601489965,511.576479614935,0.5,-1.840785259565384,90.0,15.5147,,,-0.22500699435938998,-14.2141,4,71.45226203507474
