Batch,pos,y,R3_observado,pred,modelo,target,train_end
AP0123,122,9.711335760622934,False,15.495651695192016,v11_gn,dross_pp,119
AP0124,123,12.545983982435388,True,15.359193659879713,v11_gn,dross_pp,119
AP0125,124,19.04639980657609,False,13.416113761540874,v11_gn,dross_pp,119
AP0126,125,10.105017716390224,False,14.651633988785356,v11_gn,dross_pp,119
AP0127,126,12.968348784886812,True,14.200026856710654,v11_gn,dross_pp,119
AP0128,127,16.629229278493316,False,14.289249995980455,v11_gn,dross_pp,119
AP0129,128,15.865155249540887,False,15.1427157316331,v11_gn,dross_pp,119
AP0130,129,14.74980397359847,True,15.131726264330087,v11_gn,dross_pp,119
AP0131,130,18.237273938928997,True,15.641596182242166,v11_gn,dross_pp,119
AP0132,131,16.419425781231865,False,15.966809243664688,v11_gn,dross_pp,119
AP0133,132,15.653739014782722,True,14.613968738326474,v11_gn,dross_pp,119
AP0134,133,26.240607653481263,False,16.30334199766141,v11_gn,dross_pp,119
AP0135,134,19.05808312765416,True,15.491600760433048,v11_gn,dross_pp,119
AP0136,135,17.63479427278335,True,15.774221851958838,v11_gn,dross_pp,119
AP0137,136,16.769689414483434,False,15.633302629541067,v11_gn,dross_pp,119
AP0138,137,16.216104186555,True,15.63459656985401,v11_gn,dross_pp,119
AP0139,138,15.51656425382727,False,15.422746825856303,v11_gn,dross_pp,119
AP0140,139,16.142410172786466,True,15.38167413032964,v11_gn,dross_pp,119
AP0121,120,14.098574866345622,False,15.34034851162405,conjunto,dross_pp,119
AP0122,121,14.15617786559881,False,14.680030270914997,conjunto,dross_pp,119
AP0123,122,9.711335760622934,False,16.074634009478835,conjunto,dross_pp,119
AP0124,123,12.545983982435388,True,15.165150621658556,conjunto,dross_pp,119
AP0125,124,19.04639980657609,False,13.735702379401452,conjunto,dross_pp,119
AP0126,125,10.105017716390224,False,14.645177295094292,conjunto,dross_pp,119
AP0127,126,12.968348784886812,True,14.068860427441718,conjunto,dross_pp,119
AP0128,127,16.629229278493316,False,14.625625117936648,conjunto,dross_pp,119
AP0129,128,15.865155249540887,False,15.104556503394173,conjunto,dross_pp,119
AP0130,129,14.74980397359847,True,15.740988107541385,conjunto,dross_pp,119
AP0131,130,18.237273938928997,True,15.780814322199223,conjunto,dross_pp,119
AP0132,131,16.419425781231865,False,15.790471002006935,conjunto,dross_pp,119
AP0133,132,15.653739014782722,True,15.546639747748292,conjunto,dross_pp,119
AP0134,133,26.240607653481263,False,16.17441316662453,conjunto,dross_pp,119
AP0135,134,19.05808312765416,True,15.238850946484451,conjunto,dross_pp,119
AP0136,135,17.63479427278335,True,15.639294452226189,conjunto,dross_pp,119
AP0137,136,16.769689414483434,False,15.5077948921143,conjunto,dross_pp,119
AP0138,137,16.216104186555,True,15.252880675677973,conjunto,dross_pp,119
AP0139,138,15.51656425382727,False,15.274852190728598,conjunto,dross_pp,119
AP0140,139,16.142410172786466,True,15.290422943259783,conjunto,dross_pp,119
AP0121,120,14.098574866345622,False,15.442839078836395,acoplado,dross_pp,119
AP0122,121,14.15617786559881,False,14.736181966949886,acoplado,dross_pp,119
AP0123,122,9.711335760622934,False,16.436364793761456,acoplado,dross_pp,119
AP0124,123,12.545983982435388,True,15.256023343082747,acoplado,dross_pp,119
AP0125,124,19.04639980657609,False,14.034874740373915,acoplado,dross_pp,119
AP0126,125,10.105017716390224,False,14.776229401070278,acoplado,dross_pp,119
AP0127,126,12.968348784886812,True,14.137747307898227,acoplado,dross_pp,119
AP0128,127,16.629229278493316,False,14.870592762572844,acoplado,dross_pp,119
AP0129,128,15.865155249540887,False,15.338041027474473,acoplado,dross_pp,119
AP0130,129,14.74980397359847,True,15.933675434003849,acoplado,dross_pp,119
AP0131,130,18.237273938928997,True,15.890455705894347,acoplado,dross_pp,119
AP0132,131,16.419425781231865,False,15.806943188276486,acoplado,dross_pp,119
AP0133,132,15.653739014782722,True,15.751325775389574,acoplado,dross_pp,119
AP0134,133,26.240607653481263,False,16.189840448678527,acoplado,dross_pp,119
AP0135,134,19.05808312765416,True,14.55688440133249,acoplado,dross_pp,119
AP0136,135,17.63479427278335,True,15.743180078581148,acoplado,dross_pp,119
AP0137,136,16.769689414483434,False,15.557518669486754,acoplado,dross_pp,119
AP0138,137,16.216104186555,True,15.161396586249632,acoplado,dross_pp,119
AP0139,138,15.51656425382727,False,15.176047850637133,acoplado,dross_pp,119
AP0140,139,16.142410172786466,True,15.245642312688933,acoplado,dross_pp,119
AP0121,120,18.44929990695924,False,19.51727459966,solo_contexto,polvo_pp,119
AP0122,121,15.646795074483746,False,17.725270930289774,solo_contexto,polvo_pp,119
AP0123,122,18.89938887320717,False,18.6452335907247,solo_contexto,polvo_pp,119
AP0124,123,16.539421247695874,True,18.516726239922704,solo_contexto,polvo_pp,119
AP0125,124,16.288714162815538,False,19.257975978869407,solo_contexto,polvo_pp,119
AP0126,125,24.92323255051333,False,19.872428966625225,solo_contexto,polvo_pp,119
AP0127,126,18.035647880893173,True,19.16211767663773,solo_contexto,polvo_pp,119
AP0128,127,19.98186394181278,False,19.36621297866042,solo_contexto,polvo_pp,119
AP0129,128,15.325354901381251,False,19.386569619236717,solo_contexto,polvo_pp,119
AP0130,129,9.022791340405302,True,18.565694715181262,solo_contexto,polvo_pp,119
AP0131,130,17.129345120399528,True,18.302838941695324,solo_contexto,polvo_pp,119
AP0132,131,17.696826268467127,False,18.706103722203736,solo_contexto,polvo_pp,119
AP0133,132,15.868871434464925,True,18.407949038410088,solo_contexto,polvo_pp,119
AP0134,133,11.845413550610257,False,18.545854705944667,solo_contexto,polvo_pp,119
AP0135,134,18.681507460011023,True,18.799859919168654,solo_contexto,polvo_pp,119
AP0136,135,14.297003678144366,True,18.16341157657095,solo_contexto,polvo_pp,119
AP0137,136,12.343919345150926,False,19.21164921002816,solo_contexto,polvo_pp,119
AP0138,137,25.157928654956123,True,19.87428002010176,solo_contexto,polvo_pp,119
AP0139,138,14.580840414579336,False,19.39174732208449,solo_contexto,polvo_pp,119
AP0140,139,13.892851054196385,True,19.551662809047734,solo_contexto,polvo_pp,119
AP0121,120,18.44929990695924,False,19.622571294667054,v11_gn,polvo_pp,119
AP0122,121,15.646795074483746,False,17.657299497153183,v11_gn,polvo_pp,119
AP0123,122,18.89938887320717,False,18.324654931008926,v11_gn,polvo_pp,119
AP0124,123,16.539421247695874,True,18.614174808548306,v11_gn,polvo_pp,119
AP0125,124,16.288714162815538,False,19.07999110109633,v11_gn,polvo_pp,119
AP0126,125,24.92323255051333,False,19.8744948823578,v11_gn,polvo_pp,119
AP0127,126,18.035647880893173,True,19.22967848677819,v11_gn,polvo_pp,119
AP0128,127,19.98186394181278,False,19.177268211209977,v11_gn,polvo_pp,119
AP0129,128,15.325354901381251,False,19.399215812843504,v11_gn,polvo_pp,119
AP0130,129,9.022791340405302,True,18.241170167231818,v11_gn,polvo_pp,119
AP0131,130,17.129345120399528,True,18.225459039954643,v11_gn,polvo_pp,119
AP0132,131,17.696826268467127,False,18.79775328049289,v11_gn,polvo_pp,119
AP0133,132,15.868871434464925,True,17.91604487045562,v11_gn,polvo_pp,119
AP0134,133,11.845413550610257,False,18.61285846055561,v11_gn,polvo_pp,119
AP0135,134,18.681507460011023,True,18.976301412442083,v11_gn,polvo_pp,119
AP0136,135,14.297003678144366,True,18.220888434030684,v11_gn,polvo_pp,119
AP0137,136,12.343919345150926,False,19.269602574324157,v11_gn,polvo_pp,119
AP0138,137,25.157928654956123,True,20.07346176792299,v11_gn,polvo_pp,119
AP0139,138,14.580840414579336,False,19.473754397415462,v11_gn,polvo_pp,119
AP0140,139,13.892851054196385,True,19.597507727165617,v11_gn,polvo_pp,119
AP0121,120,18.44929990695924,False,19.525766659265624,conjunto,polvo_pp,119
AP0122,121,15.646795074483746,False,17.741028574206954,conjunto,polvo_pp,119
AP0123,122,18.89938887320717,False,18.7232769490259,conjunto,polvo_pp,119
AP0124,123,16.539421247695874,True,18.51865475290761,conjunto,polvo_pp,119
AP0125,124,16.288714162815538,False,19.30395189009599,conjunto,polvo_pp,119
AP0126,125,24.92323255051333,False,19.87580037859639,conjunto,polvo_pp,119
AP0127,126,18.035647880893173,True,19.158674143068353,conjunto,polvo_pp,119
AP0128,127,19.98186394181278,False,19.419132388530407,conjunto,polvo_pp,119
AP0129,128,15.325354901381251,False,19.405267641971495,conjunto,polvo_pp,119
AP0130,129,9.022791340405302,True,18.611786664276377,conjunto,polvo_pp,119
AP0131,130,17.129345120399528,True,18.32243597421661,conjunto,polvo_pp,119
AP0132,131,17.696826268467127,False,18.699164449925693,conjunto,polvo_pp,119
AP0133,132,15.868871434464925,True,18.464777285175735,conjunto,polvo_pp,119
AP0134,133,11.845413550610257,False,18.54079617249364,conjunto,polvo_pp,119
AP0135,134,18.681507460011023,True,18.663210807905156,conjunto,polvo_pp,119
AP0136,135,14.297003678144366,True,18.193657709326207,conjunto,polvo_pp,119
AP0137,136,12.343919345150926,False,19.22716596538474,conjunto,polvo_pp,119
AP0138,137,25.157928654956123,True,19.857038879417807,conjunto,polvo_pp,119
AP0139,138,14.580840414579336,False,19.37147809521541,conjunto,polvo_pp,119
AP0140,139,13.892851054196385,True,19.552517720130243,conjunto,polvo_pp,119
AP0121,120,18.44929990695924,False,19.561430813394274,acoplado,polvo_pp,119
AP0122,121,15.646795074483746,False,17.74588878685678,acoplado,polvo_pp,119
AP0123,122,18.89938887320717,False,18.78560734101145,acoplado,polvo_pp,119
AP0124,123,16.539421247695874,True,18.55767973142004,acoplado,polvo_pp,119
AP0125,124,16.288714162815538,False,19.38004999245118,acoplado,polvo_pp,119
AP0126,125,24.92323255051333,False,19.93130009553421,acoplado,polvo_pp,119
AP0127,126,18.035647880893173,True,19.194741624049502,acoplado,polvo_pp,119
AP0128,127,19.98186394181278,False,19.461253680549053,acoplado,polvo_pp,119
AP0129,128,15.325354901381251,False,19.48737070858132,acoplado,polvo_pp,119
AP0130,129,9.022791340405302,True,18.639014597655017,acoplado,polvo_pp,119
AP0131,130,17.129345120399528,True,18.346692591980975,acoplado,polvo_pp,119
AP0132,131,17.696826268467127,False,18.715873083020924,acoplado,polvo_pp,119
AP0133,132,15.868871434464925,True,18.48330291472895,acoplado,polvo_pp,119
AP0134,133,11.845413550610257,False,18.554540722249474,acoplado,polvo_pp,119
AP0135,134,18.681507460011023,True,18.531840495111155,acoplado,polvo_pp,119
AP0136,135,14.297003678144366,True,18.201204639478345,acoplado,polvo_pp,119
AP0137,136,12.343919345150926,False,19.229403829153043,acoplado,polvo_pp,119
AP0138,137,25.157928654956123,True,19.8379750852994,acoplado,polvo_pp,119
AP0139,138,14.580840414579336,False,19.353067948045744,acoplado,polvo_pp,119
AP0140,139,13.892851054196385,True,19.530900573374257,acoplado,polvo_pp,119
AP0121,120,66.75667092196463,False,64.42165018505253,solo_contexto,recuperacion_refinada_pct,119
AP0122,121,69.55998775272788,False,66.8219628707526,solo_contexto,recuperacion_refinada_pct,119
AP0123,122,70.14900140914891,False,64.69079976987821,solo_contexto,recuperacion_refinada_pct,119
AP0124,123,69.49960314497643,True,65.60039154049649,solo_contexto,recuperacion_refinada_pct,119
AP0125,124,64.00234748194958,False,66.03649674099213,solo_contexto,recuperacion_refinada_pct,119
AP0126,125,64.54368986571316,False,64.70814001358357,solo_contexto,recuperacion_refinada_pct,119
AP0127,126,68.14158472233768,True,65.9179213231003,solo_contexto,recuperacion_refinada_pct,119
AP0128,127,62.774861258594825,False,65.15736642692852,solo_contexto,recuperacion_refinada_pct,119
AP0129,128,68.21774553302862,False,64.72514567514723,solo_contexto,recuperacion_refinada_pct,119
AP0130,129,75.35219497500168,True,65.04152798531125,solo_contexto,recuperacion_refinada_pct,119
AP0131,130,63.4774572506526,True,65.2471516700179,solo_contexto,recuperacion_refinada_pct,119
AP0132,131,65.09369702857832,False,64.77617888163148,solo_contexto,recuperacion_refinada_pct,119
AP0133,132,67.71870050873771,True,65.3003703478462,solo_contexto,recuperacion_refinada_pct,119
AP0134,133,60.995141181853725,False,64.66581398225539,solo_contexto,recuperacion_refinada_pct,119
AP0135,134,61.91634357671901,True,65.25633309878327,solo_contexto,recuperacion_refinada_pct,119
AP0136,135,67.21324609494278,True,65.4265896613614,solo_contexto,recuperacion_refinada_pct,119
AP0137,136,69.94308087499658,False,64.51779446227765,solo_contexto,recuperacion_refinada_pct,119
AP0138,137,58.21917483019654,True,64.10754485704277,solo_contexto,recuperacion_refinada_pct,119
AP0139,138,69.44627772115354,False,64.59091618990489,solo_contexto,recuperacion_refinada_pct,119
AP0140,139,68.84378136709238,True,64.46452839702323,solo_contexto,recuperacion_refinada_pct,119
AP0121,120,66.75667092196463,False,64.11292490847737,v11_gn,recuperacion_refinada_pct,119
AP0122,121,69.55998775272788,False,67.0212521218815,v11_gn,recuperacion_refinada_pct,119
AP0123,122,70.14900140914891,False,65.63072229430517,v11_gn,recuperacion_refinada_pct,119
AP0124,123,69.49960314497643,True,65.31467662514443,v11_gn,recuperacion_refinada_pct,119
AP0125,124,64.00234748194958,False,66.55834057106685,v11_gn,recuperacion_refinada_pct,119
AP0126,125,64.54368986571316,False,64.70208283955853,v11_gn,recuperacion_refinada_pct,119
AP0127,126,68.14158472233768,True,65.71983600052813,v11_gn,recuperacion_refinada_pct,119
AP0128,127,62.774861258594825,False,65.7113441712885,v11_gn,recuperacion_refinada_pct,119
AP0129,128,68.21774553302862,False,64.68806759194037,v11_gn,recuperacion_refinada_pct,119
AP0130,129,75.35219497500168,True,65.99301968041533,v11_gn,recuperacion_refinada_pct,119
AP0131,130,63.4774572506526,True,65.47402613710968,v11_gn,recuperacion_refinada_pct,119
AP0132,131,65.09369702857832,False,64.50746640942221,v11_gn,recuperacion_refinada_pct,119
AP0133,132,67.71870050873771,True,66.74261172389359,v11_gn,recuperacion_refinada_pct,119
AP0134,133,60.995141181853725,False,64.46936192198463,v11_gn,recuperacion_refinada_pct,119
AP0135,134,61.91634357671901,True,64.7390144041507,v11_gn,recuperacion_refinada_pct,119
AP0136,135,67.21324609494278,True,65.25807004434267,v11_gn,recuperacion_refinada_pct,119
AP0137,136,69.94308087499658,False,64.34787774818187,v11_gn,recuperacion_refinada_pct,119
AP0138,137,58.21917483019654,True,63.523552736675526,v11_gn,recuperacion_refinada_pct,119
AP0139,138,69.44627772115354,False,64.35047505344778,v11_gn,recuperacion_refinada_pct,119
AP0140,139,68.84378136709238,True,64.330113114335,v11_gn,recuperacion_refinada_pct,119
AP0121,120,66.75667092196463,False,64.42530548783792,conjunto,recuperacion_refinada_pct,119
AP0122,121,69.55998775272788,False,66.82874555509261,conjunto,recuperacion_refinada_pct,119
AP0123,122,70.14900140914891,False,64.72439257518425,conjunto,recuperacion_refinada_pct,119
AP0124,123,69.49960314497643,True,65.60122164523112,conjunto,recuperacion_refinada_pct,119
AP0125,124,64.00234748194958,False,66.05628650745301,conjunto,recuperacion_refinada_pct,119
AP0126,125,64.54368986571316,False,64.70959119646984,conjunto,recuperacion_refinada_pct,119
AP0127,126,68.14158472233768,True,65.91643909635764,conjunto,recuperacion_refinada_pct,119
AP0128,127,62.774861258594825,False,65.18014493712298,conjunto,recuperacion_refinada_pct,119
AP0129,128,68.21774553302862,False,64.73319400944511,conjunto,recuperacion_refinada_pct,119
AP0130,129,75.35219497500168,True,65.06136769884782,conjunto,recuperacion_refinada_pct,119
AP0131,130,63.4774572506526,True,65.25558697203967,conjunto,recuperacion_refinada_pct,119
AP0132,131,65.09369702857832,False,64.77319195708498,conjunto,recuperacion_refinada_pct,119
AP0133,132,67.71870050873771,True,65.32483136888676,conjunto,recuperacion_refinada_pct,119
AP0134,133,60.995141181853725,False,64.66363659864385,conjunto,recuperacion_refinada_pct,119
AP0135,134,61.91634357671901,True,65.19751416671987,conjunto,recuperacion_refinada_pct,119
AP0136,135,67.21324609494278,True,65.43960873782126,conjunto,recuperacion_refinada_pct,119
AP0137,136,69.94308087499658,False,64.52447345909455,conjunto,recuperacion_refinada_pct,119
AP0138,137,58.21917483019654,True,64.10012361973497,conjunto,recuperacion_refinada_pct,119
AP0139,138,69.44627772115354,False,64.58219155007981,conjunto,recuperacion_refinada_pct,119
AP0140,139,68.84378136709238,True,64.46489638300145,conjunto,recuperacion_refinada_pct,119
AP0121,120,66.75667092196463,False,64.2950461214501,acoplado,recuperacion_refinada_pct,119
AP0122,121,69.55998775272788,False,66.76284764769784,acoplado,recuperacion_refinada_pct,119
AP0123,122,70.14900140914891,False,64.28832216352443,acoplado,recuperacion_refinada_pct,119
AP0124,123,69.49960314497643,True,65.4829702762216,acoplado,recuperacion_refinada_pct,119
AP0125,124,64.00234748194958,False,65.68648787762541,acoplado,recuperacion_refinada_pct,119
AP0126,125,64.54368986571316,False,64.53934555594296,acoplado,recuperacion_refinada_pct,119
AP0127,126,68.14158472233768,True,65.8243824083297,acoplado,recuperacion_refinada_pct,119
AP0128,127,62.774861258594825,False,64.88486708767044,acoplado,recuperacion_refinada_pct,119
AP0129,128,68.21774553302862,False,64.43613023547711,acoplado,recuperacion_refinada_pct,119
AP0130,129,75.35219497500168,True,64.83130626838842,acoplado,recuperacion_refinada_pct,119
AP0131,130,63.4774572506526,True,65.12141511200197,acoplado,recuperacion_refinada_pct,119
AP0132,131,65.09369702857832,False,64.7481683102157,acoplado,recuperacion_refinada_pct,119
AP0133,132,67.71870050873771,True,65.08431679290206,acoplado,recuperacion_refinada_pct,119
AP0134,133,60.995141181853725,False,64.64090956070956,acoplado,recuperacion_refinada_pct,119
AP0135,134,61.91634357671901,True,66.02479455279888,acoplado,recuperacion_refinada_pct,119
AP0136,135,67.21324609494278,True,65.31822993267514,acoplado,recuperacion_refinada_pct,119
AP0137,136,69.94308087499658,False,64.46688867260892,acoplado,recuperacion_refinada_pct,119
AP0138,137,58.21917483019654,True,64.21163784613962,acoplado,recuperacion_refinada_pct,119
AP0139,138,69.44627772115354,False,64.70181713717298,acoplado,recuperacion_refinada_pct,119
AP0140,139,68.84378136709238,True,64.52405758178422,acoplado,recuperacion_refinada_pct,119
AP0141,140,4237.582213601681,True,5035.637336616793,solo_contexto,feo_neto_kg,139
AP0145,144,6504.975300739316,True,4780.8784541865325,solo_contexto,feo_neto_kg,139
AP0146,145,4393.53616411077,True,4262.4786503854875,solo_contexto,feo_neto_kg,139
AP0148,147,3915.114453503744,True,5199.103250962333,solo_contexto,feo_neto_kg,139
AP0149,148,5641.636092367509,True,5294.143073108067,solo_contexto,feo_neto_kg,139
AP0151,150,4251.593543276962,True,4155.6966466405975,solo_contexto,feo_neto_kg,139
