Batch,fecha_inicio,escalon_idx,fase_proceso,b6_masa_escoria_multioxido_kg,m_est_cao_kg,m_est_sio2_kg,m_est_al2o3_kg,m_est_mgo_kg
AP0088,2026-05-20 21:42:00,8,Reducción,312632.0884920182,313244.1007481575,310814.97143043386,318784.2995291074,311907.7263612822
AP0088,2026-05-20 22:12:00,9,Reducción,304849.0616010177,307034.2511373211,300842.81728318543,317091.67595813615,301698.1906497065
AP0088,2026-05-20 22:37:00,10,Reducción,310503.1777555777,307059.8167857633,312233.12838190584,313066.0000708538,305683.5593152818
AP0088,2026-05-20 22:57:00,11,Reducción,304019.11598170473,302147.00915115944,302602.55641869415,317985.4365629685,292663.99942477635
AP0089,2026-05-21 00:13:00,1,Fusión,53679.18114598305,54552.59980218923,53410.10190794224,53887.60966765072,50631.11574051526
AP0089,2026-05-21 00:40:00,2,Fusión,103409.18655160282,107101.62849107529,101623.44790362548,101530.79872266375,105390.70893225637
AP0089,2026-05-21 01:12:00,3,Fusión,140232.8952891942,138644.06106036768,141331.28290669157,139210.3074951023,140799.3240085328
AP0089,2026-05-21 01:49:00,4,Fusión,162649.07640125847,159489.85771872112,164431.706705513,162019.7162971846,164335.4122978275
AP0089,2026-05-21 02:31:00,5,Fusión,221313.15235179896,242597.03412704534,211581.26282453915,212824.61110300277,220000.27836160676
AP0089,2026-05-21 03:18:00,6,Fusión,252160.3750258763,248762.77878788055,252803.17738345134,255579.50147025596,256755.52963923867
AP0089,2026-05-21 04:10:00,7,Fusión,381108.3407755465,406779.0905173506,370224.8257545877,360435.14145048254,399019.6532473229
AP0089,2026-05-21 06:01:00,8,Reducción,331024.69655951415,310974.1485733115,340192.24025230494,337215.3032373875,337282.89522595704
AP0089,2026-05-21 06:31:00,9,Reducción,331214.6531819675,317545.02086747356,336699.5530492656,336200.942633959,341855.7192553782
AP0089,2026-05-21 06:56:00,10,Reducción,319430.1044499601,311415.61944110284,322737.3290693903,321328.01019112486,327501.73514730245
AP0089,2026-05-21 07:16:00,11,Reducción,312895.25008620607,304499.19281835743,314792.9386905972,325424.2772950523,309482.32571467344
AP0090,2026-05-21 09:09:00,1,Fusión,61374.49558227877,63129.37484242681,61255.178600998006,58101.54660623487,60823.769376261684
AP0090,2026-05-21 09:36:00,2,Fusión,101685.71922456996,101848.58731846794,101856.57929781463,100325.4572594675,102547.85383805129
AP0090,2026-05-21 10:08:00,3,Fusión,144526.83915797182,142373.09870911445,145935.01424010054,142887.70694633448,146894.47219422561
AP0090,2026-05-21 10:45:00,4,Fusión,184835.48743175494,181707.00469667124,186701.59970797892,183756.48991250386,186651.13901034807
AP0090,2026-05-21 11:27:00,5,Fusión,252534.0336800847,250871.50168838198,253636.91234888876,247200.16159334965,265486.9625491118
AP0090,2026-05-21 12:14:00,6,Fusión,301288.6792028795,303037.5460484022,301990.7526595428,293218.6559287483,304974.176550245
AP0090,2026-05-21 13:06:00,7,Fusión,381993.96955680184,363890.0071825834,391222.3530881809,377458.24478958466,405205.3750670575
AP0090,2026-05-21 14:11:00,8,Reducción,306985.2347131238,308098.9756906039,307344.9672451793,301991.7024981418,309898.2482893171
AP0090,2026-05-21 14:41:00,9,Reducción,311661.060863918,297143.440577572,319998.9613681292,312052.45435873675,308665.64456562605
AP0090,2026-05-21 15:06:00,10,Reducción,315496.2572993429,297319.36615724297,324688.7945667286,318317.0475701055,319126.9954366198
AP0090,2026-05-21 15:26:00,11,Reducción,303106.1682901779,289857.3833627727,308590.335946724,316006.9970469553,289140.2424671208
AP0091,2026-05-21 16:42:00,1,Fusión,55225.935003283674,53481.21440933545,56137.97989384041,56558.19004648906,52295.898144814564
AP0091,2026-05-21 17:09:00,2,Fusión,100345.02069439406,100337.18391405857,100564.06304078051,100294.05017543501,98101.78149763867
AP0091,2026-05-21 17:41:00,3,Fusión,138515.12961250535,129934.95803186306,142565.98709004174,142237.23842837897,136792.4833081328
AP0091,2026-05-21 18:18:00,4,Fusión,184416.3272764995,178483.46170359917,187399.6667408591,185462.90497893142,185441.36055193105
AP0091,2026-05-21 19:00:00,5,Fusión,221908.7228529035,218538.80249635864,226364.51330269664,207553.74053097772,233336.89320006766
AP0091,2026-05-21 19:47:00,6,Fusión,284298.615134106,263115.9572202222,294213.2762543406,288191.07525751326,295714.93652825186
AP0091,2026-05-21 20:39:00,7,Fusión,335503.05287036387,336269.61028404505,337777.08963858156,321666.440934752,343880.0269869142
AP0091,2026-05-21 21:43:00,8,Reducción,321693.3250350837,320946.4433741828,324306.39036104036,309169.3452309762,332116.10902760463
AP0091,2026-05-21 22:13:00,9,Reducción,304972.6543092958,301308.33503632795,305769.245491112,313691.53211410606,294804.5316206923
AP0091,2026-05-21 22:38:00,10,Reducción,300893.7395139039,304412.70783310273,299337.5371240364,301849.8832289335,293535.37042013445
AP0091,2026-05-21 22:58:00,11,Reducción,281558.2640531614,299041.4591152442,269705.9259045629,293607.85891989095,270509.8441586558
AP0092,2026-05-22 00:05:00,1,Fusión,53761.145905429876,54528.29370968938,53443.623325228626,53968.87507441665,51917.47532830316
AP0092,2026-05-22 00:32:00,2,Fusión,93638.53009744264,100851.07277719383,90504.49597042725,90794.7433592629,91282.14736633463
AP0092,2026-05-22 01:04:00,3,Fusión,137160.53013005073,142900.97723315723,134927.74961819162,131226.06170295316,142576.04260934054
AP0092,2026-05-22 01:41:00,4,Fusión,180976.48101485238,202997.73509580223,173017.24036588243,162630.31071025247,182741.23439913604
AP0092,2026-05-22 02:23:00,5,Fusión,228249.5943022477,252758.8168415145,217818.56535064502,212334.24100259988,235176.5898375476
AP0092,2026-05-22 03:10:00,6,Fusión,237943.18231001883,234360.0240438812,240160.60717019447,238076.34394965766,235329.97402798675
AP0092,2026-05-22 04:02:00,7,Fusión,326264.66849604825,324845.2757466755,327815.7262126876,324839.880315796,321859.64349544694
AP0092,2026-05-22 05:46:00,8,Reducción,306517.84655182995,289162.01726345153,315815.49755347014,308817.2380529127,305297.3476385187
AP0092,2026-05-22 06:16:00,9,Reducción,306208.9570703079,307170.56624509423,303552.8885855592,316309.2271332361,301654.46605030034
AP0092,2026-05-22 06:41:00,10,Reducción,300638.14438833157,291850.67876722326,302847.3810178647,313630.9769189944,294921.52938471595
AP0092,2026-05-22 07:01:00,11,Reducción,,,,,
AP0093,2026-05-22 08:44:00,1,Fusión,57591.866554745924,60245.5033357627,56493.815220314194,57020.542610206874,54794.21801301862
AP0093,2026-05-22 09:11:00,2,Fusión,100665.37629635913,104294.62926791189,98678.2117437398,99826.21557498598,102393.15336818325
AP0093,2026-05-22 09:43:00,3,Fusión,146110.2257186767,148254.2965307677,144625.66330132456,146002.57746442032,149503.94404217714
AP0093,2026-05-22 10:20:00,4,Fusión,196880.59948941282,199774.10432413666,194762.07768688275,195311.65622024308,206693.5011593052
AP0093,2026-05-22 11:02:00,5,Fusión,239250.53850586424,241027.30980160908,238303.84036022058,236914.26073125214,245154.24667742106
AP0093,2026-05-22 11:49:00,6,Fusión,298378.2760345525,309785.11123240436,292483.13031283126,294029.1456480779,304668.09291841957
AP0093,2026-05-22 12:41:00,7,Fusión,360747.21101847145,355783.8255311389,360751.40718197677,364410.91629697155,381544.7871684072
AP0093,2026-05-22 13:46:00,8,Reducción,319313.72499736986,326313.699163256,316231.2862998735,315525.70850967005,320335.47334304056
AP0093,2026-05-22 14:16:00,9,Reducción,321405.67615956545,322903.21289482224,320635.205400037,319602.39524131,325615.97144301346
AP0093,2026-05-22 14:41:00,10,Reducción,312213.8332241024,318368.67327393073,309800.92807908176,308645.9752151264,310466.8567711704
AP0093,2026-05-22 15:01:00,11,Reducción,308127.5113658087,315155.99442586745,304589.2940314918,307708.4156979226,304677.17281031306
AP0094,2026-05-22 16:30:00,1,Fusión,52572.43844838649,53150.75616269545,52416.4205031705,52834.9464704123,49962.296508505926
AP0094,2026-05-22 16:55:00,2,Fusión,100029.32065434013,103093.05608436013,98259.61191244618,99374.13694437555,102364.3594321048
AP0094,2026-05-22 17:25:00,3,Fusión,142144.15621118,149087.20308680192,138748.6849654688,138838.9424411037,145658.72088554606
AP0094,2026-05-22 18:00:00,4,Fusión,188220.88572526333,198899.71324240993,182972.75369941018,184836.31925120132,189192.3653471931
AP0094,2026-05-22 18:40:00,5,Fusión,238807.28201287918,257361.8884261811,231191.54818511312,225608.81262587378,244122.6716466011
AP0094,2026-05-22 19:25:00,6,Fusión,298300.04856814176,310084.5667742026,292199.7718445614,286575.4966654537,324995.86199417635
AP0094,2026-05-22 20:15:00,7,Fusión,360940.37752417964,366140.3714549334,358824.73666914937,347795.29683504655,388461.649093784
AP0094,2026-05-22 21:16:00,8,Reducción,337289.3331634682,319216.3456428684,344203.35957831953,337845.7906466044,371877.27421571227
AP0094,2026-05-22 21:46:00,9,Reducción,310257.77579736244,307404.231879925,311306.54610419803,310725.5456414375,315140.06119407545
AP0094,2026-05-22 22:11:00,10,Reducción,291837.59792668116,303734.0369925589,283180.65946998453,301934.0632017632,285627.32196412375
AP0094,2026-05-22 22:31:00,11,Reducción,298412.1506002709,303760.7435853023,294013.3118290353,305730.28512567555,293531.2793314282
AP0095,2026-05-22 23:53:00,1,Fusión,57766.87574823449,56676.6485133114,57883.685342585595,59810.472685769266,57606.25342500577
AP0095,2026-05-23 00:18:00,2,Fusión,96584.65276775423,97454.54841307181,96067.54795150903,96777.39984085041,96358.00551753194
AP0095,2026-05-23 00:48:00,3,Fusión,146361.07706719614,149415.43588608017,144503.53504868792,144769.2602371881,152332.40362706193
AP0095,2026-05-23 01:23:00,4,Fusión,192898.0722228486,197304.25307523526,190615.72493980234,188260.08868937974,203602.1437444703
AP0095,2026-05-23 02:03:00,5,Fusión,225783.69657462413,217901.60319953205,227523.55815187524,234376.21778345216,231846.87039719228
AP0095,2026-05-23 02:48:00,6,Fusión,278983.98539277865,287455.5173788342,274089.77328426676,276042.2314993575,288588.58361178933
AP0095,2026-05-23 03:38:00,7,Fusión,347610.8704849931,334758.4446926437,351675.21715898864,352935.76414653246,367987.7529162829
AP0095,2026-05-23 04:44:00,8,Reducción,316879.6563826599,317929.93250248133,315071.98136143456,320366.2354265424,320715.7668588296
AP0095,2026-05-23 05:14:00,9,Reducción,305315.30627481337,303123.4262336317,305776.96410016,307642.6875367286,307420.0771896926
AP0095,2026-05-23 05:39:00,10,Reducción,305516.25219719694,303624.42400226096,305477.2305501659,308874.17540262465,308446.1878119249
AP0095,2026-05-23 05:59:00,11,Reducción,304682.64901291335,299860.4363575883,305997.0455676219,305522.07804454764,317885.3246351709
AP0096,2026-05-23 07:41:00,1,Fusión,58401.987247992605,58377.80066973491,58034.16121464823,60308.244022379404,57344.95158152177
AP0096,2026-05-23 08:06:00,2,Fusión,98727.67702973448,104702.53306449119,95183.02008527688,98994.37585812295,100029.07389428791
AP0096,2026-05-23 08:36:00,3,Fusión,136805.8993820469,139946.9010423357,134921.54517885656,135938.55135238552,140521.20801197182
AP0096,2026-05-23 09:11:00,4,Fusión,181005.17633796216,185977.53123090192,177688.89890974766,181990.66419773962,184038.01896008904
AP0096,2026-05-23 09:51:00,5,Fusión,218338.55542895047,213341.42784568222,217790.01739511322,227040.62247718815,231493.06139968574
AP0096,2026-05-23 10:36:00,6,Fusión,272283.0234380102,268069.0878212516,270509.6380008901,282186.1533862426,290815.70937677444
AP0096,2026-05-23 11:26:00,7,Fusión,346050.32990422467,329180.38886254287,349405.8854698086,359263.6570771603,377499.8240945381
AP0096,2026-05-23 12:41:00,8,Reducción,323773.8667409649,326435.5098430437,321316.9950917965,319567.7308286639,346120.88210012333
AP0096,2026-05-23 13:11:00,9,Reducción,312392.39346976427,307362.5318443527,313059.12357438507,318497.9189665236,319461.12330846617
AP0096,2026-05-23 13:36:00,10,Reducción,317261.6231874037,308102.20448152756,319032.6579779379,324745.2070036599,334042.0929369268
AP0096,2026-05-23 13:56:00,11,Reducción,302889.1023156557,301222.7915381767,299862.4220981549,318586.16441773553,303330.3745857969
AP0097,2026-05-23 15:22:00,1,Fusión,54273.6283711267,55884.96464937613,53438.09814864011,54696.69215166438,52311.26860264743
AP0097,2026-05-23 15:47:00,2,Fusión,90520.62241451353,97867.66442105864,86974.5656779139,87595.61759190366,92127.25367640746
AP0097,2026-05-23 16:17:00,3,Fusión,132093.2986576401,144592.7252839575,126721.44392901624,124985.5113976674,133403.01050556733
AP0097,2026-05-23 16:52:00,4,Fusión,177007.29125496582,180278.4084147389,176729.0186168821,165890.4509494534,190534.83916707098
AP0097,2026-05-23 17:32:00,5,Fusión,224956.46440971977,247232.95212260267,215980.99329380182,206634.645637451,236349.81408181426
AP0097,2026-05-23 18:17:00,6,Fusión,283542.75471563515,306956.9272421951,274543.39015599777,259313.4902381174,304500.6284137105
AP0097,2026-05-23 19:07:00,7,Fusión,315150.82647309604,337319.7830401489,306885.07598615036,288674.7549897969,341981.1630153534
AP0097,2026-05-23 19:41:00,8,Reducción,266616.3669824539,272868.6933170464,267495.2164409003,248913.36824562625,266949.3298997008
AP0097,2026-05-23 20:11:00,9,Reducción,258094.42157551806,249139.9845697734,264743.94389789953,249283.6627573424,264650.4015521158
AP0097,2026-05-23 20:36:00,10,Reducción,248942.72166397425,254822.88957178663,245878.6709496546,250743.59939808797,241234.2420267167
AP0097,2026-05-23 20:56:00,11,Reducción,247465.35543591718,257728.63314234282,242252.64211701846,247332.65297305625,241607.52459980155
AP0098,2026-05-23 23:11:00,1,Fusión,48482.44990111321,50070.1728142225,47866.777208985506,48221.32902889474,46125.32514065034
AP0098,2026-05-23 23:36:00,2,Fusión,83836.97583144812,89617.72271245366,81372.61471356844,81003.11789814469,82960.92561633597
AP0098,2026-05-24 00:06:00,3,Fusión,122415.91673279628,125841.68462387011,120795.41941965546,119667.09378182085,126646.01242341445
AP0098,2026-05-24 00:41:00,4,Fusión,166159.35088625815,173752.32921620988,162578.9491340171,160589.59622030906,173957.01875437403
AP0098,2026-05-24 01:21:00,5,Fusión,208371.41686614364,207583.48640114168,208541.48777918483,206230.26876654188,217353.93907084153
AP0098,2026-05-24 02:06:00,6,Fusión,256535.68924712678,275277.410239941,249983.09280141568,238811.4733032351,261440.49339408198
AP0098,2026-05-24 02:56:00,7,Fusión,293813.2711604142,304382.27902162005,291171.3908826526,272975.9159933135,314992.73946717515
AP0098,2026-05-24 03:43:00,8,Reducción,251431.26991774977,267262.8371939925,244934.65574952195,243000.07474636272,248088.56289761644
AP0098,2026-05-24 04:13:00,9,Reducción,256488.03071451027,260567.08029112712,253786.4919004531,257129.58350884166,259228.97769925877
AP0098,2026-05-24 04:38:00,10,Reducción,244640.76656703802,253837.5499105345,240173.6540295086,244187.00931692784,238055.89122637332
AP0098,2026-05-24 04:58:00,11,Reducción,240169.1724580141,247402.0633672245,237131.14805465375,240285.9877978135,228394.94392445442
AP0099,2026-05-24 06:19:00,1,Fusión,54099.674065735904,55445.63596955801,53137.89726645383,54590.430786010205,55010.60793588672
AP0099,2026-05-24 06:44:00,2,Fusión,92743.46890950743,93444.17156449289,92256.3910434754,91589.78150802766,96980.74083142518
AP0099,2026-05-24 07:14:00,3,Fusión,131001.56805872706,120884.70749167973,135407.61747150196,133276.02680791047,138957.90104643127
AP0099,2026-05-24 07:49:00,4,Fusión,177210.74290483788,173671.9231348093,178875.27462994904,175011.06974068974,186943.77275558125
AP0099,2026-05-24 08:29:00,5,Fusión,213287.22618732403,209940.7136716625,215500.87506170606,208571.69804649285,222705.52008605032
AP0099,2026-05-24 09:14:00,6,Fusión,251543.26949893645,256318.24497866558,269560.4437302571,145432.861631225,316259.98092404316
AP0099,2026-05-24 10:04:00,7,Fusión,302225.69620935136,313570.22479372774,299818.9267694875,283028.5083230878,311389.7971284403
AP0099,2026-05-24 10:40:00,8,Reducción,271953.1954429628,276479.5992454332,272042.0486624813,258559.28714053423,279881.2145229517
AP0099,2026-05-24 11:10:00,9,Reducción,261979.4165802053,251014.09051794483,268733.96444168367,258210.2088976002,265932.1940156984
AP0099,2026-05-24 11:35:00,10,Reducción,257460.864058618,256480.2999389682,257490.91940582506,259538.18687461002,257485.1003485942
AP0099,2026-05-24 11:55:00,11,Reducción,,,,,
AP0100,2026-05-24 13:29:00,1,Fusión,49686.62512517445,46934.950541777114,50382.53335156431,52844.24205227455,50381.11951402
AP0100,2026-05-24 13:54:00,2,Fusión,92709.46193880404,89306.26041605046,93209.29246267054,95344.41369338946,101106.48853920435
AP0100,2026-05-24 14:24:00,3,Fusión,133304.92104199447,143285.09641640427,128922.40472059468,126696.0499423346,137981.42602209706
AP0100,2026-05-24 14:59:00,4,Fusión,171244.85642183025,173411.17290424,170297.82168608363,166074.8888559977,182589.0075979337
AP0100,2026-05-24 15:39:00,5,Fusión,211787.06071974285,228158.84479559452,205869.1119175328,196673.2769420039,217201.12965283418
AP0100,2026-05-24 16:24:00,6,Fusión,250774.19529985104,253745.18054717354,251157.25344658803,238307.8070764308,262578.1920498405
AP0100,2026-05-24 17:14:00,7,Fusión,332672.3837810479,329579.29350821424,336855.75644676137,316492.3187991827,350466.90442795574
AP0100,2026-05-24 18:30:00,8,Reducción,317935.95713679784,292716.0327034544,331753.9115220202,315440.70894438,328958.9033216616
AP0100,2026-05-24 19:00:00,9,Reducción,314163.03330788447,311837.4527609644,313516.4580698393,322096.30842525215,313845.2057117263
