Batch,orden_escalon_fase,T_prev,hist__gn,hab__gn,rec__gn,delta__gn,z_hist__gn,beta__gn,t__gn,motivo__gn,valor_hist_pp__gn,valor_rec_pp__gn,hist__carbon,hab__carbon,rec__carbon,delta__carbon,z_hist__carbon,beta__carbon,t__carbon,motivo__carbon,valor_hist_pp__carbon,valor_rec_pp__carbon,efecto_ln_sn_dep,efecto_ln_feo_ret,inicio_bloque
AP0103,2,1094.8283745325057,18.489791680628958,17.721811464600133,17.721811464600133,0.0,0.25353751176045886,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,-0.0,-0.0,5.390095476782511,7.135394896342581,7.135394896342581,0.0,-0.2395704172866443,0.0,0.7772153620577759,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,100
AP0103,3,1069.4802401963439,20.089273432978878,16.18276670560121,16.18276670560121,0.0,2.118082553889584,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,-0.0,-0.0,5.151125653584798,6.480417336702443,6.480417336702443,0.0,-0.25081608057135657,0.0,0.7772153620577759,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,100
AP0104,0,1073.7015809604152,28.221503375018084,26.641533978177623,26.641533978177623,0.0,0.42754115326913816,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,-0.0,-0.0,66.31520103536626,59.581721257664,59.581721257664,0.0,0.6673440735197576,0.0,0.7772153620577759,mantener: beta no distinguible de 0,0.0,0.0,0.0,0.0,100
AP0104,1,1074.5120427086924,23.735449110243056,22.16608098543469,22.16608098543469,0.0,0.6114232847402805,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,-0.0,-0.0,29.56759933080429,31.219556716362224,31.219556716362224,0.0,-0.2516621777507101,0.0,0.7772153620577759,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,100
AP0104,2,1096.5420050365124,18.327414211697047,18.363331593627805,18.363331593627805,0.0,-0.01185760186735435,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,0.0,-0.0,4.738939836290148,8.80934849002179,8.80934849002179,0.0,-0.5587290574745387,0.0,0.7772153620577759,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,100
AP0104,3,1088.9602232252032,16.657448272705075,17.299605449133708,17.299605449133708,0.0,-0.34817344680768264,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,0.0,-0.0,3.3052661317767518,4.4366943916041315,4.4366943916041315,0.0,-0.21348241712609795,0.0,0.7772153620577759,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,100
AP0105,0,1115.606152020244,28.317114189995657,28.26680389129137,28.26680389129137,0.0,0.01361401250705184,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,-0.0,-0.0,63.14218224966397,59.61123961571874,59.61123961571874,0.0,0.34994589996462094,0.0,0.7772153620577759,mantener: beta no distinguible de 0,0.0,0.0,0.0,0.0,100
AP0105,1,1104.192795424521,23.809689133065927,25.708942798004824,25.708942798004824,0.0,-0.7399461579568876,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,0.0,-0.0,19.181326059194713,32.068767437507,32.068767437507,0.0,-1.963296142657633,0.0,0.7772153620577759,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,100
AP0105,2,1080.7794290339457,15.937447607287362,19.486338409109067,19.486338409109067,0.0,-1.1716147429632264,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,0.0,-0.0,16.201424880254837,9.566924422197477,9.566924422197477,0.0,0.9106918992879026,0.0,0.7772153620577759,mantener: beta no distinguible de 0,0.0,0.0,0.0,0.0,100
AP0105,3,1058.116823300257,14.20730368404065,17.290026285380712,17.290026285380712,0.0,-1.6714321556442202,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,0.0,-0.0,5.205123415860262,5.059238923819403,5.059238923819403,0.0,0.027526070443783326,0.0,0.7772153620577759,mantener: beta no distinguible de 0,0.0,0.0,0.0,0.0,100
AP0106,0,1152.421270383363,27.56511615894459,26.805171065657813,26.805171065657813,0.0,0.20564183221193083,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,-0.0,-0.0,62.98666895384429,64.25629782878421,64.25629782878421,0.0,-0.1258308234720568,0.0,0.7772153620577759,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,100
AP0106,1,1148.5507472672564,25.685184665256074,23.969842534146892,23.969842534146892,0.0,0.6682945216465616,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,-0.0,-0.0,28.10189201159355,32.25468072681058,32.25468072681058,0.0,-0.6326433483979471,0.0,0.7772153620577759,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,100
AP0106,2,1130.6909694321805,20.22785608079698,18.395447346056212,18.395447346056212,0.0,0.604943124103691,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,-0.0,-0.0,10.163032434857081,12.307540544833063,12.307540544833063,0.0,-0.29436823104601745,0.0,0.7772153620577759,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,100
AP0106,3,1099.067381109748,16.97702690407082,16.84236688421548,16.84236688421548,0.0,0.07301178742714712,-0.0,-0.9925588027891087,mantener: beta no distinguible de 0,-0.0,-0.0,4.549661137507512,6.0006898306678575,6.0006898306678575,0.0,-0.27378590736495706,0.0,0.7772153620577759,mantener: beta no distinguible de 0,-0.0,0.0,0.0,0.0,100
