Batch,fase_proceso,orden_escalon_fase,fecha_inicio,ln_sn_dep,ln_feo_ret,sdi,irf_next
AP0121,Fusión,6,2026-05-31 13:56:00,,,,0.2871460516926307
AP0121,Reducción,0,2026-05-31 15:15:00,2.383172280946049,-0.3197274635035392,-0.8141023540893428,
AP0121,Reducción,1,2026-05-31 15:45:00,0.4096524861921841,-0.05150649980161515,-0.10541251182396749,
AP0121,Reducción,2,2026-05-31 16:10:00,0.3533736597776204,-0.08540673877181765,-0.5006937279405561,
AP0121,Reducción,3,2026-05-31 16:30:00,,,,
AP0122,Fusión,0,2026-05-31 17:39:00,,,,0.3320396244095753
AP0122,Fusión,1,2026-05-31 18:06:00,,,,0.3512226647341789
AP0122,Fusión,2,2026-05-31 18:38:00,,,,0.3310717999077639
AP0122,Fusión,3,2026-05-31 19:15:00,,,,0.3352207071656493
AP0122,Fusión,4,2026-05-31 19:57:00,,,,0.31131735690058265
AP0122,Fusión,5,2026-05-31 20:44:00,,,,0.3244250241098128
AP0122,Fusión,6,2026-05-31 21:36:00,,,,0.2988360026687281
AP0122,Reducción,0,2026-05-31 22:39:00,1.8347601579234518,-0.18732995137407518,-0.03853935581729995,
AP0122,Reducción,1,2026-05-31 23:09:00,0.2352714665611144,0.059965088323359055,0.8349223497947049,
AP0122,Reducción,2,2026-05-31 23:34:00,0.8171887236460358,-0.12791926793795574,-0.4620039557335216,
AP0122,Reducción,3,2026-05-31 23:54:00,,,,
AP0123,Fusión,0,2026-06-01 01:19:00,,,,0.3103354036680235
AP0123,Fusión,1,2026-06-01 01:46:00,,,,0.3319998071326761
AP0123,Fusión,2,2026-06-01 02:18:00,,,,0.30783377515383165
AP0123,Fusión,3,2026-06-01 02:55:00,,,,0.3057807121784145
AP0123,Fusión,4,2026-06-01 03:37:00,,,,0.30732064237167567
AP0123,Fusión,5,2026-06-01 04:24:00,,,,0.30041915224098414
AP0123,Fusión,6,2026-06-01 05:16:00,,,,0.274460366273472
AP0123,Reducción,0,2026-06-01 06:22:00,1.18679667099773,-0.03161155956438611,0.870681075353869,
AP0123,Reducción,1,2026-06-01 06:52:00,0.6228406290221209,-0.12737385486252206,-0.6508979196030997,
AP0123,Reducción,2,2026-06-01 07:17:00,0.09458191973051819,-0.03488953618646636,-0.2543134421341454,
AP0123,Reducción,3,2026-06-01 07:37:00,,,,
AP0124,Fusión,0,2026-06-01 09:24:00,,,,0.2734852223146249
AP0124,Fusión,1,2026-06-01 09:51:00,,,,0.2940197311882958
AP0124,Fusión,2,2026-06-01 10:23:00,,,,0.2816978525864028
AP0124,Fusión,3,2026-06-01 11:00:00,,,,0.3206713198291418
AP0124,Fusión,4,2026-06-01 11:42:00,,,,0.28432860324692305
AP0124,Fusión,5,2026-06-01 12:29:00,,,,0.28290036916066585
AP0124,Fusión,6,2026-06-01 13:21:00,,,,0.2835157423546099
AP0124,Reducción,0,2026-06-01 14:36:00,1.7553976014399089,-0.10678735460879013,0.6875240553520077,
AP0124,Reducción,1,2026-06-01 15:06:00,0.4596422577537799,-0.08972291766617668,-0.4375869189079869,
AP0124,Reducción,2,2026-06-01 15:31:00,0.1995611706308871,-0.09604782597872731,-0.760917089156386,
AP0124,Reducción,3,2026-06-01 15:51:00,-0.17601009694573497,-0.04467111996093131,-0.622721296555048,
AP0125,Fusión,0,2026-06-01 17:03:00,,,,0.24547870179412865
AP0125,Fusión,1,2026-06-01 17:30:00,,,,
AP0125,Fusión,2,2026-06-01 18:02:00,,,,0.26791842391211446
AP0125,Fusión,3,2026-06-01 18:39:00,,,,0.26829644633430344
AP0125,Fusión,4,2026-06-01 19:21:00,,,,0.2719375298062538
AP0125,Fusión,5,2026-06-01 20:08:00,,,,0.25945586749668526
AP0125,Fusión,6,2026-06-01 21:00:00,,,,0.26344311281327093
AP0125,Reducción,0,2026-06-01 21:57:00,2.151573222779215,-0.18420729603587557,0.30950026242045925,
AP0125,Reducción,1,2026-06-01 22:27:00,0.6042355464622474,0.03954433470272354,0.9996788934894828,
AP0125,Reducción,2,2026-06-01 22:52:00,0.3512685893611207,-0.06732007909591703,-0.3219322015980496,
AP0125,Reducción,3,2026-06-01 23:12:00,,,,
AP0126,Fusión,0,2026-06-02 00:40:00,,,,0.2445492888233192
AP0126,Fusión,1,2026-06-02 01:07:00,,,,0.25030890673263423
AP0126,Fusión,2,2026-06-02 01:39:00,,,,0.2657510466560699
AP0126,Fusión,3,2026-06-02 02:16:00,,,,0.26942855277832106
AP0126,Fusión,4,2026-06-02 02:58:00,,,,0.2966300570233748
AP0126,Fusión,5,2026-06-02 03:45:00,,,,0.29566191216522686
AP0126,Fusión,6,2026-06-02 04:37:00,,,,0.27157984757213216
AP0126,Reducción,0,2026-06-02 05:38:00,2.0850707214994157,-0.19395455620827098,0.14552515941670596,
AP0126,Reducción,1,2026-06-02 06:08:00,0.8230416012156465,-0.09036244927473748,-0.08058289153172826,
AP0126,Reducción,2,2026-06-02 06:33:00,0.4389806676537758,-0.060196752102603376,-0.162986853372258,
AP0126,Reducción,3,2026-06-02 06:53:00,,,,
AP0127,Fusión,0,2026-06-02 08:45:00,,,,0.3750728618587448
AP0127,Fusión,1,2026-06-02 09:12:00,,,,0.3815665901289216
AP0127,Fusión,2,2026-06-02 09:44:00,,,,0.3548149955588609
AP0127,Fusión,3,2026-06-02 10:21:00,,,,0.3278025924023858
AP0127,Fusión,4,2026-06-02 11:03:00,,,,0.3264992191042951
AP0127,Fusión,5,2026-06-02 11:50:00,,,,0.3196191406944471
AP0127,Fusión,6,2026-06-02 12:42:00,,,,0.309679671719391
AP0127,Reducción,0,2026-06-02 13:40:00,2.0274111456444937,-0.11238551349989379,0.9035560106455558,
AP0127,Reducción,1,2026-06-02 14:10:00,0.6522771123590019,-0.16828269147670333,-1.0305498024080313,
AP0127,Reducción,2,2026-06-02 14:35:00,-0.335267771453461,0.054404729918033405,0.20877952772687303,
AP0127,Reducción,3,2026-06-02 14:55:00,0.4131312041557307,-0.06159161222013166,-0.20278491804558596,
AP0128,Fusión,0,2026-06-02 16:16:00,,,,0.2728567213774906
AP0128,Fusión,1,2026-06-02 16:43:00,,,,0.2761333211585141
AP0128,Fusión,2,2026-06-02 17:15:00,,,,0.3292378086082979
AP0128,Fusión,3,2026-06-02 17:52:00,,,,0.34679444829885586
AP0128,Fusión,4,2026-06-02 18:34:00,,,,0.3149954074627469
AP0128,Fusión,5,2026-06-02 19:21:00,,,,0.3389931053695369
AP0128,Fusión,6,2026-06-02 20:13:00,,,,0.32617448839237023
AP0128,Reducción,0,2026-06-02 21:20:00,2.0626696442604477,-0.16705127575055048,0.392156886754943,
AP0128,Reducción,1,2026-06-02 21:50:00,0.643233068987334,-0.00715758674950047,0.5716572014923293,
AP0128,Reducción,2,2026-06-02 22:15:00,0.20061048312215685,-0.037980721034259625,-0.1791967272204394,
AP0128,Reducción,3,2026-06-02 22:35:00,,,,
AP0129,Fusión,0,2026-06-02 23:55:00,,,,0.2547231668705009
AP0129,Fusión,1,2026-06-03 00:22:00,,,,0.35321138379558853
AP0129,Fusión,2,2026-06-03 00:54:00,,,,0.331734362094308
AP0129,Fusión,3,2026-06-03 01:31:00,,,,0.31236638701758035
AP0129,Fusión,4,2026-06-03 02:13:00,,,,0.2983628076441237
AP0129,Fusión,5,2026-06-03 03:00:00,,,,0.31265778756821155
AP0129,Fusión,6,2026-06-03 03:52:00,,,,0.311585175184618
AP0129,Reducción,0,2026-06-03 04:52:00,0.7264539959500206,0.042184445525208905,1.1482984512021095,
AP0129,Reducción,1,2026-06-03 05:22:00,1.2541698063848838,-0.12156930612196563,0.03847674516522748,
AP0129,Reducción,2,2026-06-03 05:47:00,1.2691543137171488,-0.16986152101762925,-0.42946089645914376,
AP0129,Reducción,3,2026-06-03 06:07:00,,,,
AP0130,Fusión,0,2026-06-03 07:38:00,,,,0.3517539298202857
AP0130,Fusión,1,2026-06-03 08:05:00,,,,0.380888031121655
AP0130,Fusión,2,2026-06-03 08:37:00,,,,0.3486455598249216
AP0130,Fusión,3,2026-06-03 09:14:00,,,,0.35556410141962447
AP0130,Fusión,4,2026-06-03 09:56:00,,,,0.33547994576483653
AP0130,Fusión,5,2026-06-03 10:43:00,,,,0.32371354869601976
AP0130,Fusión,6,2026-06-03 11:35:00,,,,0.297353069477399
AP0130,Reducción,0,2026-06-03 12:40:00,1.438760925943067,-0.06500002049353866,0.7887607210076804,
AP0130,Reducción,1,2026-06-03 13:10:00,0.3977428845804776,-0.012055644496865688,0.27718643961182066,
AP0130,Reducción,2,2026-06-03 13:35:00,0.4811027959815854,-0.0358510605776501,0.12259219020508444,
AP0130,Reducción,3,2026-06-03 13:55:00,0.18847263460383834,-0.025865850670123564,-0.0701858720973973,
AP0131,Fusión,0,2026-06-03 15:26:00,,,,0.2928057458526264
AP0131,Fusión,1,2026-06-03 15:53:00,,,,0.31077763097253336
AP0131,Fusión,2,2026-06-03 16:25:00,,,,0.30877884786417564
AP0131,Fusión,3,2026-06-03 17:02:00,,,,0.3119124955002523
AP0131,Fusión,4,2026-06-03 17:44:00,,,,0.30497993413758734
AP0131,Fusión,5,2026-06-03 18:31:00,,,,0.2935926498737791
AP0131,Fusión,6,2026-06-03 19:23:00,,,,0.2879377383468531
AP0131,Reducción,0,2026-06-03 20:37:00,1.61546477782753,-0.21135517636768575,-0.49808698584932753,
AP0131,Reducción,1,2026-06-03 21:07:00,-0.07596198377386383,0.1662530758530205,1.586568774756341,
AP0131,Reducción,2,2026-06-03 21:32:00,0.22066060735525064,-0.012450210499540083,0.09615850235984982,
AP0131,Reducción,3,2026-06-03 21:52:00,0.23148650679992525,-0.07925755765212907,-0.5610890697213654,
AP0132,Fusión,0,2026-06-03 23:35:00,,,,0.2500797116616161
AP0132,Fusión,1,2026-06-04 00:02:00,,,,0.2964093402617451
AP0132,Fusión,2,2026-06-04 00:34:00,,,,0.32958139436795814
AP0132,Fusión,3,2026-06-04 01:11:00,,,,0.3354626629335659
AP0132,Fusión,4,2026-06-04 01:53:00,,,,0.29545970570006846
AP0132,Fusión,5,2026-06-04 02:40:00,,,,0.3098070912439317
AP0132,Fusión,6,2026-06-04 03:32:00,,,,0.2799547459662898
AP0132,Reducción,0,2026-06-04 04:50:00,1.8813005269136545,-0.05815119677222019,1.2997885591914526,
AP0132,Reducción,1,2026-06-04 05:20:00,0.24973729003083833,-0.032231480924985186,-0.07257751921901351,
AP0132,Reducción,2,2026-06-04 05:45:00,0.5515597706192878,-0.11980988206224233,-0.6465390500031354,
AP0132,Reducción,3,2026-06-04 06:05:00,,,,
AP0133,Fusión,0,2026-06-04 07:53:00,,,,0.31361846924364367
AP0133,Fusión,1,2026-06-04 08:20:00,,,,0.34230227283488396
AP0133,Fusión,2,2026-06-04 08:52:00,,,,0.35138927164808836
AP0133,Fusión,3,2026-06-04 09:29:00,,,,0.3571146123017962
AP0133,Fusión,4,2026-06-04 10:11:00,,,,0.32244755752721593
AP0133,Fusión,5,2026-06-04 10:58:00,,,,0.31621386477824354
AP0133,Fusión,6,2026-06-04 11:50:00,,,,0.30430996988650816
AP0133,Reducción,0,2026-06-04 13:00:00,1.3922715448615754,-0.06895600867558713,0.7027114581057041,
AP0133,Reducción,1,2026-06-04 13:30:00,0.27640708368468975,-0.020615764324965653,0.07024944043503323,
AP0133,Reducción,2,2026-06-04 13:55:00,0.8189375203433586,-0.1453162549503737,-0.6342250291603784,
AP0133,Reducción,3,2026-06-04 14:15:00,0.4141504873010489,-0.05658204963076132,-0.1516700090065643,
AP0134,Fusión,0,2026-06-04 15:53:00,,,,0.2657946143088919
AP0134,Fusión,1,2026-06-04 16:20:00,,,,0.28111685832472205
AP0134,Fusión,2,2026-06-04 16:52:00,,,,0.2872471962614361
AP0134,Fusión,3,2026-06-04 17:29:00,,,,0.27906780177211965
AP0134,Fusión,4,2026-06-04 18:11:00,,,,0.2853431569091615
AP0134,Fusión,5,2026-06-04 18:58:00,,,,0.2749033349312062
AP0134,Fusión,6,2026-06-04 19:50:00,,,,0.2749707839383118
AP0134,Reducción,0,2026-06-04 21:04:00,1.4495550450133021,-0.040674636139507774,1.0428086836182244,
AP0134,Reducción,1,2026-06-04 21:34:00,0.7190000951639924,-0.10697085460173524,-0.3507084508533599,
AP0134,Reducción,2,2026-06-04 21:59:00,0.09723220397322721,-0.05491289581195092,-0.45189675414628205,
AP0134,Reducción,3,2026-06-04 22:19:00,,,,
AP0135,Fusión,0,2026-06-04 23:43:00,,,,0.24603732624548047
AP0135,Fusión,1,2026-06-05 00:10:00,,,,0.2660054061489763
AP0135,Fusión,2,2026-06-05 00:42:00,,,,0.2995098663598025
AP0135,Fusión,3,2026-06-05 01:19:00,,,,0.3101342383876843
AP0135,Fusión,4,2026-06-05 02:01:00,,,,0.27830918793260856
AP0135,Fusión,5,2026-06-05 02:48:00,,,,0.3104088876003474
AP0135,Fusión,6,2026-06-05 03:40:00,,,,0.2847213647860379
AP0135,Reducción,0,2026-06-05 04:48:00,1.5662243224543815,-0.11963988274362977,0.3698254950180837,
AP0135,Reducción,1,2026-06-05 05:18:00,0.8458896991263306,-0.10279393007425429,-0.1820496016162122,
AP0135,Reducción,2,2026-06-05 05:43:00,0.07150827871920701,0.03280326140589716,0.39954089277817867,
AP0135,Reducción,3,2026-06-05 06:03:00,1.2294393009858622,-0.14421303189451798,-0.21269101795931755,
AP0136,Fusión,0,2026-06-05 08:01:00,,,,0.42326287166331605
AP0136,Fusión,1,2026-06-05 08:28:00,,,,0.4397675690367168
AP0136,Fusión,2,2026-06-05 09:00:00,,,,0.4183095169506293
AP0136,Fusión,3,2026-06-05 09:37:00,,,,0.40835180082981415
AP0136,Fusión,4,2026-06-05 10:19:00,,,,0.366248909734276
AP0136,Fusión,5,2026-06-05 11:06:00,,,,0.35191080833539323
AP0136,Fusión,6,2026-06-05 11:58:00,,,,0.3573126049814968
AP0136,Reducción,0,2026-06-05 13:23:00,1.9295034139940994,-0.19969648200081022,-0.06746140601400286,
AP0136,Reducción,1,2026-06-05 13:53:00,0.04539200255212556,0.03432522913960134,0.388644293948139,
AP0136,Reducción,2,2026-06-05 14:18:00,0.3023186885477516,-0.08710743281892178,-0.5687556396414661,
AP0136,Reducción,3,2026-06-05 14:38:00,0.3704619349124873,-0.0048851919453417325,0.32161001545907,
AP0137,Fusión,0,2026-06-05 15:58:00,,,,0.31676650993534233
AP0137,Fusión,1,2026-06-05 16:25:00,,,,0.35758837706188606
AP0137,Fusión,2,2026-06-05 16:57:00,,,,0.3449899361528113
AP0137,Fusión,3,2026-06-05 17:34:00,,,,0.33653630145120456
AP0137,Fusión,4,2026-06-05 18:16:00,,,,0.33548507582374515
AP0137,Fusión,5,2026-06-05 19:03:00,,,,0.3314739694987968
AP0137,Fusión,6,2026-06-05 19:55:00,,,,0.3278738156568106
AP0137,Reducción,0,2026-06-05 21:09:00,1.5296415170340012,-0.1483110331306212,0.04653118572778925,
AP0137,Reducción,1,2026-06-05 21:39:00,0.8795064419052618,-0.016318432175572783,0.716322120149534,
AP0137,Reducción,2,2026-06-05 22:04:00,0.3149344072580715,-0.010486573101675339,0.2100686762413181,
AP0137,Reducción,3,2026-06-05 22:24:00,,,,
AP0138,Fusión,0,2026-06-05 23:38:00,,,,0.26361870950017635
AP0138,Fusión,1,2026-06-06 00:05:00,,,,0.28943616831711105
AP0138,Fusión,2,2026-06-06 00:37:00,,,,0.28393800143799436
AP0138,Fusión,3,2026-06-06 01:14:00,,,,0.28182965859199066
AP0138,Fusión,4,2026-06-06 01:56:00,,,,0.3073545978405621
AP0138,Fusión,5,2026-06-06 02:43:00,,,,0.30709947103816615
AP0138,Fusión,6,2026-06-06 03:35:00,,,,0.2933408737601844
AP0138,Reducción,0,2026-06-06 04:39:00,1.9995373119822015,-0.16320287488508647,0.36750856313133684,
AP0138,Reducción,1,2026-06-06 05:09:00,0.1278309186720793,0.09581121314820548,1.085943050154134,
AP0138,Reducción,2,2026-06-06 05:34:00,0.3691125548886322,-0.00899322629448766,0.2791802919437556,
AP0138,Reducción,3,2026-06-06 05:54:00,0.6241114936043816,-0.12902864135323117,-0.66617491992793,
AP0139,Fusión,0,2026-06-06 07:42:00,,,,0.36461685693280665
AP0139,Fusión,1,2026-06-06 08:09:00,,,,0.32464992771761075
AP0139,Fusión,2,2026-06-06 08:41:00,,,,0.32834018752956523
AP0139,Fusión,3,2026-06-06 09:18:00,,,,0.3434836880778865
AP0139,Fusión,4,2026-06-06 10:00:00,,,,0.3129598351661351
AP0139,Fusión,5,2026-06-06 10:47:00,,,,0.2884970018382475
AP0139,Fusión,6,2026-06-06 11:39:00,,,,0.28671350206731216
AP0139,Reducción,0,2026-06-06 13:43:00,2.1940462023524265,-0.10198967424021595,1.174149459950267,
AP0139,Reducción,1,2026-06-06 14:13:00,0.9029528137561927,-0.07008380248618085,0.20211478889438428,
AP0139,Reducción,2,2026-06-06 14:38:00,0.40888430734938896,-0.046764570638223,-0.058761399032841055,
AP0139,Reducción,3,2026-06-06 14:58:00,,,,
AP0140,Fusión,0,2026-06-06 16:06:00,,,,0.3436089597048695
AP0140,Fusión,1,2026-06-06 16:33:00,,,,0.35282010377735995
AP0140,Fusión,2,2026-06-06 17:05:00,,,,0.3288917997792844
AP0140,Fusión,3,2026-06-06 17:42:00,,,,0.3343497185837176
AP0140,Fusión,4,2026-06-06 18:24:00,,,,0.32602447313817173
AP0140,Fusión,5,2026-06-06 19:11:00,,,,0.3248379421801996
AP0140,Fusión,6,2026-06-06 20:03:00,,,,0.31586769566955125
AP0140,Reducción,0,2026-06-06 21:05:00,2.140932667450432,-0.14938768738533367,0.6470557935970953,
AP0140,Reducción,1,2026-06-06 21:35:00,0.0977365370101264,0.02235000137069299,0.3212365507170563,
AP0140,Reducción,2,2026-06-06 22:00:00,0.1525144859915958,-0.021722772752183928,-0.06471324153024346,
AP0140,Reducción,3,2026-06-06 22:20:00,0.034269299177624474,-0.003193666256356905,0.0023326366140554236,
AP0141,Fusión,0,2026-06-06 23:45:00,,,,0.3033712251389169
AP0141,Fusión,1,2026-06-07 00:12:00,,,,0.3221808282785934
AP0141,Fusión,2,2026-06-07 00:44:00,,,,0.3316673410778938
AP0141,Fusión,3,2026-06-07 01:21:00,,,,0.30252191729718925
AP0141,Fusión,4,2026-06-07 02:03:00,,,,0.31923358930290047
AP0141,Fusión,5,2026-06-07 02:50:00,,,,0.29992488049327504
AP0141,Fusión,6,2026-06-07 03:42:00,,,,0.30679550962621743
AP0141,Reducción,0,2026-06-07 04:53:00,1.794681404671392,-0.08773161888229042,0.9173652158484877,
AP0141,Reducción,1,2026-06-07 05:23:00,0.1931126275335467,-0.04649476874156364,-0.2718350598820897,
AP0141,Reducción,2,2026-06-07 05:48:00,0.7228575052506762,-0.0836503909544411,-0.11364640429373485,
AP0141,Reducción,3,2026-06-07 06:08:00,-0.06887056739530914,-0.026161860295975645,-0.33048917035506564,
AP0142,Fusión,0,2026-06-07 07:49:00,,,,0.31324012035210363
AP0142,Fusión,1,2026-06-07 08:16:00,,,,0.33561647665013344
AP0142,Fusión,2,2026-06-07 08:48:00,,,,0.31299629539083657
AP0142,Fusión,3,2026-06-07 09:25:00,,,,0.3492715464139037
AP0142,Fusión,4,2026-06-07 10:07:00,,,,0.3098761279366958
AP0142,Fusión,5,2026-06-07 10:54:00,,,,0.30918465029043674
AP0142,Fusión,6,2026-06-07 11:46:00,,,,0.28870759976655724
AP0142,Reducción,0,2026-06-07 13:07:00,1.9646974981087357,-0.0915149350256549,1.0495481478521866,
AP0142,Reducción,1,2026-06-07 13:37:00,0.4420065745080377,-0.05212980314171563,-0.07929145690911854,
AP0142,Reducción,2,2026-06-07 14:02:00,0.5858631176359308,-0.05486929436754433,0.037170173960487496,
AP0142,Reducción,3,2026-06-07 14:22:00,,,,
AP0143,Fusión,0,2026-06-07 15:50:00,,,,0.35912386352977527
AP0143,Fusión,1,2026-06-07 16:17:00,,,,0.3652434675071439
AP0143,Fusión,2,2026-06-07 16:49:00,,,,0.366729654829284
AP0143,Fusión,3,2026-06-07 17:26:00,,,,0.34473468925581635
AP0143,Fusión,4,2026-06-07 18:08:00,,,,0.33933076629462006
AP0143,Fusión,5,2026-06-07 18:55:00,,,,0.3286403317316592
AP0143,Fusión,6,2026-06-07 19:47:00,,,,0.31344706698714664
AP0143,Reducción,0,2026-06-07 20:53:00,1.6872658445193336,0.002668977334283924,1.7139556178621729,
AP0143,Reducción,1,2026-06-07 21:23:00,0.436341011780767,-0.07531962547709609,-0.31685524299019385,
AP0143,Reducción,2,2026-06-07 21:48:00,1.0226263605034311,-0.12214442398165822,-0.19881787931315098,
AP0143,Reducción,3,2026-06-07 22:08:00,,,,
AP0144,Fusión,0,2026-06-07 23:20:00,,,,0.28354001836842996
AP0144,Fusión,1,2026-06-07 23:47:00,,,,0.34522951499047483
AP0144,Fusión,2,2026-06-08 00:19:00,,,,0.3179887690286598
AP0144,Fusión,3,2026-06-08 00:56:00,,,,0.34029956517705695
AP0144,Fusión,4,2026-06-08 01:38:00,,,,0.3199942887685021
AP0144,Fusión,5,2026-06-08 02:25:00,,,,0.30708318900342096
AP0144,Fusión,6,2026-06-08 03:17:00,,,,0.2921047825881053
AP0144,Reducción,0,2026-06-08 04:27:00,1.6039019734887652,-0.07213939755269151,0.8825079979618501,
AP0144,Reducción,1,2026-06-08 04:57:00,1.310935571339142,-0.12433327667434269,0.0676028045957151,
AP0144,Reducción,2,2026-06-08 05:22:00,0.1128817796113277,-0.03539601702283687,-0.24107839061704103,
AP0144,Reducción,3,2026-06-08 05:42:00,,,,
AP0145,Fusión,0,2026-06-08 06:59:00,,,,0.4029226401067138
AP0145,Fusión,1,2026-06-08 07:26:00,,,,0.4480377997254212
AP0145,Fusión,2,2026-06-08 07:58:00,,,,0.39898621655709376
AP0145,Fusión,3,2026-06-08 08:35:00,,,,0.38653002246229934
AP0145,Fusión,4,2026-06-08 09:17:00,,,,0.3620608716448994
AP0145,Fusión,5,2026-06-08 10:04:00,,,,0.3686429807821134
AP0145,Fusión,6,2026-06-08 10:56:00,,,,0.35009996305650115
AP0145,Reducción,0,2026-06-08 12:07:00,1.7315916648282148,-0.12038291331713595,0.5277625316568553,
AP0145,Reducción,1,2026-06-08 12:37:00,0.09095490673486757,-0.022631305489980342,-0.13535814816493585,
AP0145,Reducción,2,2026-06-08 13:02:00,0.6959151339120614,-0.12121270877893726,-0.5162119538773112,
AP0145,Reducción,3,2026-06-08 13:22:00,0.1446041006579117,-0.06208104688625757,-0.476206368204664,
AP0146,Fusión,0,2026-06-08 14:48:00,,,,0.4127346332154048
AP0146,Fusión,1,2026-06-08 15:15:00,,,,0.4120286484705904
AP0146,Fusión,2,2026-06-08 15:47:00,,,,0.36654070159205593
AP0146,Fusión,3,2026-06-08 16:24:00,,,,0.3528125544425007
AP0146,Fusión,4,2026-06-08 17:06:00,,,,0.3385293936241029
AP0146,Fusión,5,2026-06-08 17:53:00,,,,0.3483316188744853
AP0146,Fusión,6,2026-06-08 18:45:00,,,,0.3208460097353147
AP0146,Reducción,0,2026-06-08 19:50:00,1.5757071601149548,-0.09215209733479832,0.6541861867669716,
AP0146,Reducción,1,2026-06-08 20:20:00,0.27850389616387494,-0.016715239763737313,0.11135149852650181,
AP0146,Reducción,2,2026-06-08 20:45:00,0.6686394582904094,-0.09264007630291037,-0.2577613047386943,
AP0146,Reducción,3,2026-06-08 21:05:00,0.6162022846155775,-0.03699207167713949,0.24628156784418254,
AP0147,Fusión,0,2026-06-08 22:15:00,,,,0.2393007392161669
AP0147,Fusión,1,2026-06-08 22:42:00,,,,0.32718882580769565
AP0147,Fusión,2,2026-06-08 23:14:00,,,,0.33164141630824506
AP0147,Fusión,3,2026-06-08 23:51:00,,,,0.3051009207675251
AP0147,Fusión,4,2026-06-09 00:33:00,,,,0.30714120738373724
AP0147,Fusión,5,2026-06-09 01:20:00,,,,0.28324084592749743
AP0147,Fusión,6,2026-06-09 02:12:00,,,,0.27902038484154607
AP0147,Reducción,0,2026-06-09 03:38:00,2.0141584448713057,-0.11684638137705283,0.8456946311007774,
AP0147,Reducción,1,2026-06-09 04:08:00,0.6218407228355112,-0.13419494948829358,-0.7201087720474246,
AP0147,Reducción,2,2026-06-09 04:33:00,0.9261500688177483,-0.10268330235887098,-0.10068295477096145,
AP0147,Reducción,3,2026-06-09 04:53:00,,,,
AP0148,Fusión,0,2026-06-09 06:13:00,,,,0.3842622062292765
AP0148,Fusión,1,2026-06-09 06:40:00,,,,0.42604170826042675
AP0148,Fusión,2,2026-06-09 07:12:00,,,,0.4155758086070976
AP0148,Fusión,3,2026-06-09 07:49:00,,,,0.3801191575135642
