Batch,fecha_batch,es_lockbox,st_R01_sn_ext,n_R01_sn_ext,st_R02_feo_ret,n_R02_feo_ret,st_R03_sn_net_l03,n_R03_sn_net_l03,st_R04_sn_net_l06,n_R04_sn_net_l06,st_R05_sn_net_l10,n_R05_sn_net_l10,st_R06_frac_sn,n_R06_frac_sn,st_R07_kapp_sn,n_R07_kapp_sn,st_R08_feo_ret_frac,n_R08_feo_ret_frac,st_R09_selectividad,n_R09_selectividad,st_R10_log_selectividad,n_R10_log_selectividad,st_R11_util_carbon,n_R11_util_carbon,st_R12_d_avance,n_R12_d_avance,st_R13_sn_residual,n_R13_sn_residual,st_R14_log_sn_feo_next,n_R14_log_sn_feo_next,st_R15_d_log_sn_feo,n_R15_d_log_sn_feo,st_R16_feo_por_sn_disp,n_R16_feo_por_sn_disp,st_R17_dT,n_R17_dT,st_R18_T_ventana,n_R18_T_ventana,st_R19_T_gas_bhf,n_R19_T_gas_bhf,st_R20_fe_metalizado_por_sn,n_R20_fe_metalizado_por_sn,st_F01_sn_ext,n_F01_sn_ext,st_F02_frac_sn_ext,n_F02_frac_sn_ext,st_F03_feo_formado,n_F03_feo_formado,st_F04_feo_ret_por_fe,n_F04_feo_ret_por_fe,st_F05_ley_feo_next,n_F05_ley_feo_next,st_F06_B2_ventana,n_F06_B2_ventana,st_F07_T_media,n_F07_T_media,st_F08_T_ventana,n_F08_T_ventana,st_F09_T_gas_bhf,n_F09_T_gas_bhf,st_F10_irf_next,n_F10_irf_next,st_F11_log_sn_feo_next,n_F11_log_sn_feo_next,st_F12_d_log_sn_feo,n_F12_d_log_sn_feo,st_F13_masa_por_carga,n_F13_masa_por_carga,st_F14_sn_ret_por_c,n_F14_sn_ret_por_c,st_F15_dT,n_F15_dT,st_F16_sn_ret_frac,n_F16_sn_ret_frac,st_R21_ln_feo_ret,n_R21_ln_feo_ret,st_R22_sdi,n_R22_sdi,rendimiento_proxy_batch,f_metal,f_dross,f_polvo,recuperacion_real_pct,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,idx_cronologico,st_FE01_frac_fe_retenido_oxido,n_FE01_frac_fe_retenido_oxido,st_FE02_frac_fe_metalizado_implicito,n_FE02_frac_fe_metalizado_implicito,st_FE03_fe_metalizado_implicito_kg,n_FE03_fe_metalizado_implicito_kg,st_FE04_pureza_feo_fe_total,n_FE04_pureza_feo_fe_total,st_SB01_sn_metal_eq_l06_R,n_SB01_sn_metal_eq_l06_R,st_SB02_sn_metal_eq_l15_R,n_SB02_sn_metal_eq_l15_R,st_SB03_sn_metal_eq_l06_F,n_SB03_sn_metal_eq_l06_F,st_SB04_sn_metal_eq_l15_F,n_SB04_sn_metal_eq_l15_F,st_MX01_nbo_t_F,n_MX01_nbo_t_F,st_MX02_nbo_t_R,n_MX02_nbo_t_R,st_MX03_feo_sio2_F,n_MX03_feo_sio2_F,st_MX04_feo_sio2_R,n_MX04_feo_sio2_R,st_MX05_al2o3_sobre_mod_R,n_MX05_al2o3_sobre_mod_R,st_MX06_irf_twmean_R,n_MX06_irf_twmean_R,st_MX07_irf_inicio_R,n_MX07_irf_inicio_R,st_MX08_indice_fluidez_R,n_MX08_indice_fluidez_R,st_TH01_sobrecal_resid_R,n_TH01_sobrecal_resid_R,st_TH02_sobrecal_resid_F,n_TH02_sobrecal_resid_F,st_TH03_sobrecal_ventana_R,n_TH03_sobrecal_ventana_R,st_PV01_T_precuchilla_R,n_PV01_T_precuchilla_R,st_PV02_T_precuchilla_F,n_PV02_T_precuchilla_F,st_PV03_delta_T_gas_R,n_PV03_delta_T_gas_R,st_PV04_gas_total_por_carga_R,n_PV04_gas_total_por_carga_R,st_PV05_gas_total_por_carga_F,n_PV05_gas_total_por_carga_F,st_PV06_fume_intensidad_R,n_PV06_fume_intensidad_R,st_PV07_fume_intensidad_F,n_PV07_fume_intensidad_F,st_PV08_tiro_ventana_R,n_PV08_tiro_ventana_R,st_CP02_sdi_fusion_log,n_CP02_sdi_fusion_log,st_CP03_sdi_beta_irf,n_CP03_sdi_beta_irf,st_CP01_sdi_heel2b,n_CP01_sdi_heel2b
AP0273,2026-07-21 03:43:00,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-530.8037691135468,1,2.995924916986841,1,,0,,0,0.19720593338161052,4,-95.43891938387361,4,-193.43561867161802,4,,0,-34640.35069549781,6,-0.7814312272936927,6,11741.923868525402,6,0.3287273805877435,6,19.21719256513564,6,-0.8931350880717969,6,-957.744148512376,6,-93.8333546950983,6,-196.1015849165483,6,0.2891507861045253,6,-0.19651083017263904,6,0.0334983599043861,6,0.5428557747859349,6,0.7450300802722701,6,9.872237759042264,6,0.22373341679681125,6,,0,,0,75.9598022555646,0.759598022555646,0.07407617373349744,0.16632580371085667,71.33726597828196,35.101639999999996,3.42312,7.686050136,49.20519383331343,38.83230500000002,236.86735032181778,0.45660119136070326,21.327386147209914,955.8613071180225,273,0.2555228073175565,6,-0.7444771926824435,6,-26592.231236416505,6,1.0,1,,0,,0,0.8540585144520315,6,1.0705716896377115,6,1.1996545922396955,6,1.2497846203497163,1,0.536277782386077,6,0.46953256253542985,1,-0.3433917987092237,1,0.2461177826200037,1,0.2461177826200037,1,0.10734778262000369,1,-55.41009971056985,1,-76.06934802900375,6,-55.41009971056985,1,-196.4447250366211,4,-198.74549960223112,6,-3.0091063650030883,4,-13.581145307635826,4,-0.47592041024430115,6,-3.619194692440276e-07,4,-1.4275612444937322e-06,6,-4.362469665522161,4,-1.3644436078915498,6,,0,,0
AP0274,2026-07-21 11:44:00,False,11506.803545808,4,-2055.43505340541,4,10890.173029786376,4,10273.542513764753,4,9451.36849240259,4,0.9360399753636209,4,0.031858111334095884,4,0.8576036870290923,4,5.598232611020096,4,1.7224509427523262,4,0.7888727694223276,4,0.22461708108533376,4,-787.5506673228442,4,2.754843084220378,4,2.5543262739643215,4,-0.12758441806135198,4,18.466329844810843,4,-104.20752189530198,4,-188.58028815774355,4,-0.031187400998846412,4,-35633.80007948598,6,-0.769770968186546,6,12756.094143516186,6,0.35986775633772894,6,19.65678598979318,6,-0.8976176601652212,6,-949.5337131302415,6,-102.04379007723291,6,-189.70371877213907,6,0.3036209707233289,6,-0.2005168102560564,6,0.1738805702031514,6,0.5512380895985599,6,0.7699616740671166,6,-5.968101577769858,6,0.23275277195282923,6,-0.15361318943382885,4,1.1718075690598615,4,76.97081956263347,0.7697081956263346,0.05494543724672528,0.17534636712694,72.18107597085421,36.97932,2.63976,8.42421772,51.23132275685635,38.83230500000002,236.86735032181778,0.4501788200182674,20.957065725255713,950.6701995883656,274,0.2797285069411568,6,-0.7202714930588431,6,-25531.186977826786,6,1.0,4,0.20053244696653535,4,0.16442384292278567,4,0.8529729535022459,6,1.0791942135163055,6,1.2114997309918671,6,1.3664417037422218,4,0.5615005310216404,6,0.5534941140846998,4,-0.3131546404982321,4,0.2906933071639106,4,0.30243333233080943,4,0.16209942481096948,4,-44.5351027978797,4,-68.26037040268695,6,-44.5351027978797,4,-191.31952299230238,4,-191.81041977986567,6,-2.7392348345588204,4,-10.774906710169533,4,-0.5030524592303877,6,-2.974873369255969e-07,4,-1.3365598406745407e-06,6,-1.9795947125572442,4,-1.2739357642638691,6,1.4457520071185663,4,,0
AP0275,2026-07-21 20:05:00,False,8614.075516564006,4,-1211.010719015865,4,8047.651782833671,4,7481.228049103338,4,6725.996404129561,4,0.9145004722540653,4,0.0269304683665702,4,0.9070675292522965,4,3.294892309673091,3,1.1923734844683502,3,0.592296200373117,4,0.16784492671405793,4,-805.3591657768729,4,2.686266040664411,4,2.218481901306912,4,-0.16048782900286268,3,-25.697339902976296,4,-71.52147138338859,4,-188.90263739297555,4,-0.028596540303543243,4,-38855.21505099899,6,-0.8496541469649508,6,12151.184311959943,6,0.3357680506402672,6,19.96747317754499,6,-0.8780845472536741,6,-1002.1210004895753,6,-49.456502717898964,6,-197.07911996280447,6,0.28398547576139627,6,-0.4677841393574993,6,-0.8481349966733056,6,0.4994135114697251,6,0.5218398949182906,6,-10.861792143077196,6,0.16303939448920907,6,-0.0975383782181258,4,1.3406364973437799,4,73.19433305117263,0.7319433305117263,0.08916980958011779,0.17888685990815578,71.8249044857594,36.86172,4.49072,9.008999832,51.32164151684811,38.83230500000002,236.86735032181778,0.4534183116752213,22.2060256280393,1003.4799420523219,275,0.26099558471139866,6,-0.7390044152886013,6,-26743.994374690144,6,1.0,4,0.15368699932493682,4,0.13245015625247825,4,0.921725245081284,6,1.1401637716634303,6,1.1795414827043467,6,1.2798853856898769,4,0.5398423573723353,6,0.5291161423432206,4,-0.3444013125575228,4,0.2784204561232474,4,0.27001039555144724,4,0.13681394449534043,4,-1.2015199023020293,4,-9.774843646815631,6,-18.45182968929171,4,-191.27381755030433,4,-199.1993599572145,6,-2.3711801573287548,4,-4.203538605460172,4,-0.4578066013198924,6,-5.929202027597283e-07,4,-3.3480708921014915e-06,6,-5.396102434297341,4,-1.3432517886170992,6,1.5971337603513671,4,1.2562220332018206,2
AP0276,2026-07-22 03:18:00,False,8630.695032785665,3,-3240.6828285888732,3,7378.691649486674,3,6126.688266187683,3,4457.35042178903,3,0.934604590891474,3,0.03357688872431548,3,0.7254553103332635,3,1.8947615848149857,2,0.6390930178567596,2,0.6241937236952689,3,0.16816381874369543,3,-631.3720803858193,3,2.607329399988883,3,2.1973108473305496,3,-0.38644667778283753,2,-13.582494626457219,4,-23.81286376973417,4,-191.54166361490886,4,-0.06313438996954357,3,-38025.87707256667,6,-0.8360723621980829,6,10949.159339042279,6,0.3017846540550783,6,18.113641966156326,6,-0.9237259376279912,6,-1024.4887352983549,6,-27.088767909119664,6,-195.853364944458,6,0.24352970392629597,6,-0.4100185526583333,6,0.4063655850262107,6,0.5126450626363857,6,0.590314900977046,6,46.18136297735418,6,0.15668200060728496,6,-0.3209558069931115,3,-0.6912914156074539,3,62.29031032890669,0.622903103289067,0.14634638675740536,0.23075050995352764,63.51935310003067,32.66536,7.67448,12.100675751999999,51.42583859215063,38.83230500000002,236.86735032181778,0.4527708779016361,22.46687671102596,1017.6493446512033,276,0.23457997892246882,6,-0.7654200210775312,6,-27770.483553287097,6,0.9999999999999999,3,0.13001801270874946,3,0.07330304946116593,3,0.8919781596151317,6,1.0890786516499604,6,1.055275524593608,6,1.242412475257101,3,0.44159796496587694,6,0.43637861167382413,3,-0.34033826493758695,3,0.2325442644262354,3,0.24554598720600562,3,0.10109293109290206,3,8.161445083564558,3,-49.99619905425436,6,-18.30726515125337,3,-194.67574361165364,4,-198.63532139273252,6,-3.1340799967447954,4,-3.727269127349646,4,-0.46248597387698454,6,-1.387104018670643e-06,4,-5.144739057067218e-06,6,-2.9051580021524006,4,-1.4499586877409911,6,-0.4966632122649606,3,0.324672540868163,2
AP0277,2026-07-22 11:08:00,False,11975.692491880322,4,-3083.1603492648665,4,11018.362979231293,4,10061.033466582263,4,8784.594116383561,4,0.9471549679047249,4,0.03300001645364656,4,0.7586972322869133,4,3.5881218391781147,3,1.2776289010275113,3,0.811280864076713,4,0.2349318256225644,4,-680.4564720786574,4,2.656496933689769,4,2.5618489304011516,4,-0.2023841892989595,3,-15.822533397988991,4,-62.80142265833958,4,-192.19406908611919,4,-0.048642005056642464,4,-34463.45482342024,6,-0.7559733045077658,6,12068.710322950237,6,0.39233940623345714,6,18.035423411227505,6,-0.9189003436426115,6,-1018.258796642072,6,-33.31870656540243,6,-195.0687499887803,6,0.267953637178753,6,-0.09464800328861722,6,0.25671604963558003,6,0.5650719243329818,6,0.8491605682539223,6,-33.56332969807909,6,0.23257599519628736,6,-0.27615248461245206,4,0.07647656888908316,4,67.9528997550545,0.6795289975505451,0.10290921827770709,0.21756178417174796,70.05168625858195,35.732760000000006,5.41144,11.440399228,51.009136122861605,37.56804095731708,236.86735032181778,0.3957770561989594,18.669968852213987,1022.7894189766583,277,0.30496901816585126,6,-0.6950309818341489,6,-21379.773359397834,6,1.0000000000000002,4,0.1985094642248441,4,0.1441104971916673,4,0.8344897150428207,6,1.0518296623442671,6,1.067449264579428,6,1.1766077648020392,4,0.49661378236043663,6,0.45455368586652684,4,-0.35419242708159865,4,0.2431580182623626,4,0.2654415088159733,4,0.10435469268096724,4,-19.21309371525036,4,-38.83014680995913,6,-25.7426108062226,4,-194.70546704669331,4,-197.62906944050508,6,-2.5113979605741243,4,-5.3996382798033045,4,-0.4623646685045704,6,-6.995974538938101e-07,4,-4.525506913891463e-06,6,-3.3828066741610505,4,-1.1875450873183953,6,0.2798248330284965,4,-0.30740742335918536,2
AP0278,2026-07-22 19:05:00,False,9576.741037822803,4,-2061.0880971897113,4,8662.748551947907,4,7748.756066073008,4,6530.099418239811,4,0.8521862250931505,4,0.014727638365238509,4,0.8413615378081146,4,3.053662595912739,2,1.1163417212932532,2,0.7594663555007276,3,0.18597112512847264,4,-1661.1455613737585,4,1.8841202518043447,4,1.6240380595517716,4,-0.23506554294164705,2,-8.274809148348368,4,-34.7886837227608,4,-155.72256626066616,4,-0.045987828629094556,4,-36884.61633333289,6,-0.8056937643031068,6,11920.416608303523,6,0.38538303275049884,6,17.813761289282837,6,-0.9349126332176438,6,-1032.6711715319782,6,-18.906331675496208,6,-196.17857669381533,6,0.2716916407912448,6,-0.2600821922525731,6,-0.30538966564875203,6,0.5663018235654268,6,0.6758380960754091,6,-20.715900944428085,6,0.19924346617131963,6,-0.17273382100732654,4,0.06943367048583277,4,70.35018539508107,0.7035018539508108,0.1256587509432148,0.17083939510597437,69.49230649412902,35.78568,6.392,8.690245648,51.49588753831809,37.56804095731708,236.59822311221043,0.4010460738338079,19.414362289150063,1035.1154157013834,278,0.29956176526852085,6,-0.7004382347314793,6,-21665.498625595937,6,1.0,4,0.16195639260131436,4,0.12593450083198715,4,0.8759205026359964,6,1.0893145146621814,6,1.155825983634102,6,1.2494891953541523,4,0.48567046512779455,6,0.4604921582041259,4,-0.322751911230886,4,0.24788225434235028,4,0.24386063842970346,4,0.11992937729316996,4,-12.61403352029295,4,-47.15062635526646,6,-12.61403352029295,4,-156.9959439762303,4,-198.99020879408891,6,-1.2733777155641584,4,-4.811313022753157,4,-0.4649377751242905,6,-1.1884405820127847e-06,4,-5.794662688849949e-06,6,-23.249947312339376,4,-1.205434654747053,6,0.3209033459776478,4,0.07295511968745796,2
AP0279,2026-07-23 03:28:00,False,9287.904277384036,4,-3181.206992955489,4,8333.54217949739,4,7379.1800816107425,4,6106.6972844285465,4,0.9428242558322074,4,0.03321609220784557,4,0.7578008847140778,4,2.9196164531108177,4,1.0714522559784263,4,0.6526687505028889,4,0.1765559201986524,4,-563.4487663121777,4,2.8716000401955677,4,2.546033224745565,4,-0.24321200650811223,4,10.392781662260631,4,-9.890887051104421,4,-194.63374299519444,4,-0.04700542951928836,4,-38793.81189325753,6,-0.8120799668093835,6,12113.298432880081,6,0.38928937242000544,6,18.437708643567014,6,-0.9043746216915203,6,-1049.9384476195073,6,-4.018605636899317,6,-194.4610799153646,6,0.2807485015785236,6,-0.3255668154500029,6,0.3735068401040169,6,0.5346833705810304,6,0.6788174935751656,6,7.689219724253235,6,0.18156194809212706,6,-0.27733461292130857,4,0.05002170845378828,4,75.7052157590071,0.7570521575900709,0.0902408276032004,0.15270701480672863,67.40671719505004,35.460319999999996,4.2268799999999995,7.152795956,52.606507890587494,37.56804095731708,236.12725049539756,0.38783169920442473,18.350326776935646,1049.0636882559381,279,0.3025981989142476,6,-0.6974018010857524,6,-21700.659567622093,6,1.0000000000000002,4,0.14027123976672567,4,0.08584667504148921,4,0.8817351402409968,6,1.0904254365661734,6,1.25507769410538,6,1.2333260727764106,4,0.5072830199627749,6,0.4490763216496037,4,-0.3213519129469869,4,0.24480837838145403,4,0.26104271302489884,4,0.11756284896968937,4,4.08598772353191,4,-18.31387566802112,6,-8.348414898707047,4,-197.8400503719554,4,-197.12984532674153,6,-3.2063073767609747,4,-14.73707625345906,4,-0.4881646997303589,6,-1.8363865600267267e-06,4,-8.559741606222152e-06,6,-9.889357373431015,4,-1.1953494296804674,6,0.2704750646016152,4,0.059727689469810524,2
AP0280,2026-07-23 11:34:00,False,8200.932143699505,4,-2705.694355299458,4,7143.513912631247,4,6086.095681562988,4,4676.204706805308,4,0.9445079453066599,4,0.03346283722768405,4,0.7873176088187168,4,2.338220628679067,3,0.8493902250129876,3,0.7910369100738924,3,0.16252269346328627,4,-486.72618860460153,4,3.0242439320626398,4,2.571754784168623,4,-0.3268968335418561,3,-0.23937376409776334,4,-40.145500245176876,4,-191.1294868105934,4,-0.05429439686264056,4,-17724.651456273088,4,-0.671570325973695,4,11491.4047159287,6,0.5365581361098118,5,18.83536251410153,6,-0.8488210929932424,6,-1051.4704765913425,6,-17.69593485876359,6,-194.70215512995134,6,0.29019715638608695,6,-0.45248914789401695,6,-0.6845658841628728,6,0.8051091843223033,5,1.1350682695714531,4,-56.9640730818719,6,0.16222957650541853,6,-0.2391235429568374,4,0.419642897557086,4,73.06284499483672,0.7306284499483672,0.1067874301115666,0.1625841199400663,75.54823146627037,38.1318,5.57328,8.485332244,50.47345154204504,37.56804095731708,236.12725049539756,0.3943192398467837,18.17660122213522,1059.7560869757347,280,0.29503438229157253,6,-0.7049656177084276,6,-21343.331882694984,6,0.9999999999999999,4,0.13031634115690852,4,0.0820706823922999,4,0.44989884917497786,4,0.5917003282189167,4,1.3752071637341943,6,1.3696472711774281,4,0.5413907312615592,6,0.4725525857645107,4,-0.2946075202057296,4,0.24766929120883135,4,0.24212021354541313,4,0.12422844597073611,4,-49.924986991871414,4,-10.818723511142682,6,-49.924986991871414,4,-194.24071811494372,4,-197.6890047842996,6,-3.111231304350352,4,-9.124874905039194,4,-0.48443811524865427,6,-1.0158466183771653e-06,4,-8.681386766897513e-06,6,-2.1177139561691556,4,-1.2206633792928334,6,0.6576475374441011,4,0.23483230300543714,2
AP0281,2026-07-23 19:26:00,False,9757.285976838242,4,-2864.322973565275,4,8753.56945394675,4,7749.852931055258,4,6411.564233866602,4,0.9324041815109072,4,0.029367457636858895,4,0.7886074357668549,4,2.8111372152587784,3,1.0335891044145749,3,0.6587676448505541,4,0.1899089305103723,4,-707.3856879270805,4,2.715062998768531,4,2.3468496435333757,4,-0.26046502554652307,3,-26.93657665116598,4,-47.13576280133559,4,-192.25199907476252,4,-0.05061740334518361,4,-37578.765338469486,6,-0.8211900239153356,6,12593.070629682325,6,0.40371446700183633,6,19.778616535052375,6,-0.8156627619082811,6,-1052.113339296609,6,-12.116626591405598,6,-196.6580921726156,6,0.3205496163030228,6,-0.3682133552351554,6,-0.5893156755610685,6,0.5321114064250856,6,0.6360377754990998,6,-28.290181849391956,6,0.1864387141293098,6,-0.23748662851020674,4,0.20946998694151486,4,70.38141621480578,0.7038141621480577,0.12065534366353534,0.17553049418840705,73.68290316475634,37.857400000000005,6.489920000000001,9.441594796,51.37881160212995,37.56804095731708,235.6369439206546,0.392347129924027,19.409570915184805,1055.5191796402307,281,0.3138109572089186,6,-0.6861890427910815,6,-21404.303752986118,6,1.0,4,0.15645928627056505,4,0.10628508807829157,4,0.8974835972878631,6,1.1228509464538545,6,1.517736529842861,6,1.4503338761931,4,0.6090750691355449,6,0.5216087083315014,4,-0.2749788684049131,4,0.27331767801570844,4,0.2773895214669704,4,0.15566168937934485,4,-53.693812078523564,4,-11.208429723572058,6,-53.693812078523564,4,-195.0522500818426,4,-199.30422268240895,6,-2.8002510070800777,4,-5.112015322679631,4,-0.4570246737017574,6,-9.265251575700856e-07,4,-8.10368095379359e-06,6,-5.190926162514267,4,-1.1589645214823694,6,0.4659582966746888,4,0.31455644224930046,2
AP0282,2026-07-24 02:45:00,False,8940.841782967182,4,-3011.916187791272,4,7936.808315662084,4,6932.774848356986,4,5594.063558616854,4,0.9355166708725264,4,0.032068849874065185,4,0.7824212005063982,4,2.5858931134470255,2,0.950070946721671,2,0.6207089904703069,4,0.17495833632560182,4,-617.4682338868313,4,2.8645362720312186,4,2.480490175428657,4,-0.3246310789431733,2,-13.495255273066505,4,-24.55280334100982,4,-194.4192373836742,4,-0.05090671366255729,4,-38060.4292723486,6,-0.8176140333267861,6,12780.128567765078,6,0.4125739304538948,6,19.57818148804727,6,-0.843091185754656,6,-1037.1363096131372,6,-14.441193594337099,6,-195.45474048915045,6,0.3200785636660291,6,-0.3840460966025616,6,-0.25940289277585427,6,0.5445363178470011,6,0.6272480832993985,6,9.431552607423328,6,0.18496276994043948,6,-0.24536206386688375,4,0.27223160062670343,4,72.87851883731952,0.7287851883731952,0.08792750817596644,0.1832873034508385,69.591245247978,35.5642,4.2908,8.944290336000002,51.10441675999947,37.56804095731708,234.77890741485442,0.3919250435088676,17.569387705978595,1035.5717127821883,282,0.3206974993903145,6,-0.6793025006096856,6,-21042.46694560907,6,1.0,4,0.13959051922643437,4,0.08654765638069523,4,0.8970861080206443,6,1.122730657264849,6,1.4545629262403739,6,1.4502245482357132,4,0.5994195526912784,6,0.5236972839577851,4,-0.27656816647555726,4,0.273420012701252,4,0.2697229352253653,4,0.15547536564242845,4,-26.18908895733093,4,-16.421587605395228,6,-26.18908895733093,4,-198.22195973115808,4,-198.97201411844156,6,-3.80272234748392,4,-40.96055965759743,4,-0.46547288533635445,6,-1.3573683030465407e-06,4,-6.334530892041262e-06,6,-7.500855254352724,4,-1.1372569696619945,6,0.5382447095498182,4,0.24085079378410915,2
AP0283,2026-07-24 10:34:00,False,10613.42947448809,4,-2167.704373701934,4,9441.950418367831,4,8270.471362247572,4,6708.499287420563,4,0.9458849574672411,4,0.03245295207675077,4,0.8220392695846819,4,2.7769197747555037,3,1.0213423187303738,3,1.0146907790125894,3,0.2153550496512187,4,-610.7584234932698,4,2.796947749001423,4,2.6274397188276306,4,-0.2857153966759585,3,2.271683941564561,4,-20.57387766289171,4,-188.8987835412738,4,-0.061586872162153576,4,-34324.84222689412,6,-0.7848082016632435,6,11133.955898302236,6,0.37990278955314444,6,18.353829535320976,6,-0.855249691303039,6,-1027.4409933844415,6,-24.13650982303284,6,-195.5700687035582,6,0.3015478339963424,6,-0.16950803017379235,6,0.01575036054079959,6,0.5399931521378944,6,0.7770518147618451,6,12.519923908322198,6,0.21265619795123866,6,-0.19596711184968635,4,0.8637357121804536,4,77.76061938841988,0.7776061938841988,0.08512069424899815,0.137273111866803,76.77613552568528,37.84368,4.14256,6.680656300000001,49.290941437576635,37.56804095731708,234.77890741485442,0.3886384582649111,17.309024702172863,1027.294784889739,283,0.2953019219781102,6,-0.7046980780218898,6,-20652.855251584,6,0.9999999999999998,4,0.18893546316336676,4,0.14935549411768614,4,0.8481207217041142,6,1.055378376174828,6,1.3673135067526319,6,1.3821406060361554,4,0.563758348189315,6,0.5058638052027243,4,-0.28960791541405073,4,0.2671557364877028,4,0.25879911095351016,4,0.14711032269459934,4,-11.558097472949468,4,-33.40702727509445,6,-11.558097472949468,4,-192.60052507773213,4,-198.51909195749383,6,-3.701741536458336,4,-5.792257351925725,4,-0.4728869663913143,6,-1.4784012673228171e-06,4,-5.1517151593362e-06,6,-3.4868240693419805,4,-1.2197569816922817,6,1.118737023610217,4,0.5679836564035785,2
AP0284,2026-07-24 18:13:00,False,500.18261716058953,3,-3555.976974109197,4,143.17792662873188,3,-213.82676390312582,3,-689.8330179456028,3,0.94402116289652,4,0.031244506634145106,4,0.7644696652282277,4,0.4203160046010279,3,-0.8667484587024101,3,0.09181708888080678,3,0.00957794894785618,3,-997.1508162121978,4,2.448825722965414,4,2.5434326634422257,4,-0.16273389190801782,4,-11.157287938135596,4,-10.235741193995674,4,-187.2810594346788,4,-0.052930164640593254,4,-31407.872344283685,6,-0.6730568364535318,6,13871.812451888609,6,0.4311274090939287,6,17.458818866505506,6,-0.9885679776293907,6,-1055.6957144747244,6,-7.400105947951349,6,-195.07242773140135,6,0.28953361149631524,6,0.09460694047681173,6,0.006236594724858158,6,0.6664677725244046,6,1.1928608309709785,6,-0.06424306011376757,6,0.3252926055553555,6,-0.2685729336308336,4,0.12627626076472256,4,70.29644267528795,0.7029644267528795,0.12458971145138201,0.17244586179573854,69.16368852329347,36.118880000000004,6.40152,8.860407656000001,52.22231603196757,37.58331439325203,234.77890741485442,0.3982694539825064,19.428933021230236,1056.1027169473102,284,0.33511928847016376,6,-0.6648807115298361,6,-21392.981143564277,6,1.0,4,-0.004094547698195405,3,-0.024603290951557784,3,0.7787604456924939,6,1.0234697859149584,6,1.095119579430882,6,1.2433271055759227,4,0.4996985825604704,6,0.486658917114019,4,-0.32007547312658874,4,0.2660054526880701,4,0.27498277361407747,4,0.1397564526880701,4,25.26475970156724,4,-15.667617783009547,6,-25.26475970156724,4,-191.0567152235243,4,-198.50212481343155,6,-3.7756557888454836,4,-4.733630496542297,4,-0.47054444020567204,6,-1.8207635581347555e-06,4,-8.916972116966474e-06,6,-6.312414479512038,4,-1.0932687255547195,6,0.38156675040633,4,0.4950059864725881,2
AP0285,2026-07-25 01:42:00,False,11968.633946597718,4,-2332.9828798728267,4,11104.086620515754,4,10239.539294433785,4,9086.809526324496,4,0.944892143760671,4,0.03374337172458742,4,0.8067610700627764,4,4.013218437696208,3,1.3895935223217513,3,0.8340332857278587,4,0.2355850204804207,4,-698.0589176089851,4,2.6356995758153414,4,2.6534588702464985,4,-0.19058036387766014,3,-3.490303777238296,4,-7.068337979600208,4,-192.4680628159467,4,-0.04409244571543451,4,-34506.286276198065,6,-0.7513210996869638,6,10979.685463521195,6,0.3529524188989124,6,17.31524665055063,6,-0.8769448010269576,6,-1057.6415794186746,6,-6.180186681709582,6,-196.59065587529332,6,0.26904659032084116,6,0.01775929443115709,6,0.24837761547015003,6,0.5384845426984549,6,0.8825698654037963,6,-15.736574296564868,6,0.24370798742411917,6,-0.2147277263434324,4,0.7209093331556069,4,63.57863443281581,0.6357863443281581,0.10776980393448413,0.2564438517373578,68.72969677960714,34.9174,5.91872,14.083901972000001,50.80394885484259,37.58331439325203,234.77890741485442,0.3920567909067204,18.326078097767557,1059.936995285061,285,0.274353151737233,6,-0.725646848262767,6,-22573.50771635475,6,1.0,4,0.20803194351823714,4,0.16670278231691443,4,0.8149285242748028,6,1.0108908026523018,6,1.2807766124454671,6,1.281314820605427,4,0.49394513337756757,6,0.45477667666166877,4,-0.31087838736389384,4,0.24386264586778778,4,0.24668784326982823,4,0.12015846939719951,4,12.010872333283729,4,-21.593261598074523,6,-12.422695317955792,4,-195.67139102711397,4,-199.1783664689396,6,-3.2033282111672747,4,-14.502140240141658,4,-0.4653474674928994,6,-2.219145106838934e-06,4,-8.89882445420512e-06,6,-11.194298923182554,4,-1.2933391275269812,6,0.9397887363140375,4,0.4235927969601647,2
